Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
Davids tea inc,DTEA,"",994.0,4000.0,1.11175e-07,,5370,994.0,,new,0.0037709,Q2 2021,CONSUMER STAPLES,13F,06/30/2021,4.35,3.51
Ishares ibonds dec 2021 term muni bond etf,IBMJ,"",145.0,4000.0,1.11175e-07,0.0,5371,-617.0,-80.971129,reduction,No Data,Q1 2017,FINANCE,13F,06/30/2021,25.52,25.58
Jpmorgan betabuilders u.s. equity etf,BBUS,"",55.0,4000.0,1.11175e-07,,5372,55.0,,new,No Data,Q2 2021,FINANCE,13F,06/30/2021,78.81,84.11
Population health investment equity warr,PHICW,"",3613.0,4000.0,1.11175e-07,,5373,3613.0,,new,0.0994404,Q2 2021, ,13F,06/30/2021,1.15,0.75
European sustainable growth acquisition corp,EUSGW,"",4705.0,4000.0,1.11175e-07,,5374,4705.0,,new,N/A,Q2 2021, ,13F,06/30/2021,,
Eaton vance tax-managed global diversified equity income fund,EXG,"",333.0,3000.0,8.33813e-08,,5375,333.0,,new,No Data,Q2 2021,FINANCE,13F,06/30/2021,10.2,10.59
Ishares morningstar small-cap value etf-ishares morningstar small-cap value etf,ISCV,"",45.0,3000.0,8.33813e-08,0.0,5376,0.0,0.0,,No Data,Q1 2017,FINANCE,13F,06/30/2021,48.06,58.81
Ishares dow jones u.s. etf-ishares dow jones u.s. etf,IYY,"",29.0,3000.0,8.33813e-08,0.0,5377,-9.0,-23.684211,reduction,No Data,Q4 2015,FINANCE,13F,06/30/2021,104.36,115.22
Ishares msci switzerland capped etf,EWL,"",57.0,3000.0,8.33813e-08,0.0,5378,-19.0,-25.0,reduction,No Data,Q4 2014,FINANCE,13F,06/30/2021,37.72,49.83
Invesco ftse rafi us 1500 small-mid etf-invesco ftse rafi us 1500 small-mid etf,PRFZ,"",15.0,3000.0,8.33813e-08,0.0,5379,0.0,0.0,,No Data,Q3 2016,FINANCE,13F,06/30/2021,135.16,190.38
Bel fuse inc class a,BELFA,"",246.0,3000.0,8.33813e-08,0.0,5380,0.0,0.0,,0.0114690,Q1 2017,INFORMATION TECHNOLOGY,13F,06/30/2021,22.67,14.85
National security group  inc.,NSEC,"",249.0,3000.0,8.33813e-08,0.0,5381,-184.0,-42.494226,reduction,0.0098317,Q1 2017,FINANCE,13F,06/30/2021,14.9,10.11
Schmitt industries inc. ore,SMIT,"",498.0,3000.0,8.33813e-08,0.0,5382,0.0,0.0,,0.0131520,Q1 2017,INFORMATION TECHNOLOGY,13F,06/30/2021,1.88,3.97
Unico american corp.,UNAM,"",619.0,3000.0,8.33813e-08,0.0,5383,0.0,0.0,,0.0116685,Q1 2017,FINANCE,13F,06/30/2021,9.55,3.34
Chicago rivet and machine co.,CVR,"",126.0,3000.0,8.33813e-08,0.0,5384,0.0,0.0,,0.0130417,Q1 2017,INDUSTRIALS,13F,06/30/2021,36.14,26.9
Ckx lands inc,CKX,"",229.0,3000.0,8.33813e-08,0.0,5385,0.0,0.0,,0.0117890,Q1 2017,ENERGY,13F,06/30/2021,11.9,11.86
Achieve life sciences inc,ACHV,"",327.0,3000.0,8.33813e-08,0.0,5386,-58.0,-15.064935,reduction,0.0034595,Q1 2017,HEALTH CARE,13F,06/30/2021,1037356.23,8.29
Renren inc adr,RENN,"",257.0,3000.0,8.33813e-08,0.0,5387,0.0,0.0,,0.0014913,Q1 2021,INFORMATION TECHNOLOGY,13F,06/30/2021,9.05,25.06
Enservco corp,ENSV,"",1933.0,3000.0,8.33813e-08,0.0,5388,0.0,0.0,,0.0169076,Q1 2017,ENERGY,13F,06/30/2021,45.72,1.16
Invesco kbw bank etf,KBWB,"",49.0,3000.0,8.33813e-08,0.0,5389,10.0,25.641026,addition,No Data,Q1 2021,FINANCE,13F,06/30/2021,62.4043,71.42
Spdr portfolio msci glbl stock market et,SPGM,"",63.0,3000.0,8.33813e-08,0.0,5390,0.0,0.0,,No Data,Q1 2021,FINANCE,13F,06/30/2021,52.35,57.75
Vaneck vectors fallen angel high yield bond etf-vaneck vectors fallen angel high yield bond etf,ANGL,"",99.0,3000.0,8.33813e-08,0.0011,5391,-1129770.0,-99.991238,reduction,No Data,Q4 2018,FINANCE,13F,06/30/2021,29.74,33.08
Victoryshares us eq income enhanced vola,CDC,"",52.0,3000.0,8.33813e-08,0.0,5392,-14.0,-21.212121,reduction,No Data,Q1 2018,FINANCE,13F,06/30/2021,45.3,66.668
Medley management inc,MDLM,"",482.0,3000.0,8.33813e-08,0.0,5393,0.0,0.0,,0.0157421,Q1 2016,FINANCE,13F,06/30/2021,81.72,
Goldman sachs activebeta emerging markets equity etf,GEM,"",63.0,3000.0,8.33813e-08,0.0,5394,0.0,0.0,,No Data,Q3 2020,FINANCE,13F,06/30/2021,38.43,37.18
Aurora mobile ltd,JG,"",1008.0,3000.0,8.33813e-08,0.0,5395,-1893.0,-65.253361,reduction,0.0010908,Q1 2021,INFORMATION TECHNOLOGY,13F,06/30/2021,4.23,1.47
Xtrackers msci emerging markets esg leaders equity etf,EMSG,"",85.0,3000.0,8.33813e-08,0.0,5396,0.0,0.0,,No Data,Q4 2019,FINANCE,13F,06/30/2021,27.42,32.727
Leo holdings corp ii,LHC.WS,"",3073.0,3000.0,8.33813e-08,0.0,5397,0.0,0.0,,N/A,Q1 2021, ,13F,06/30/2021,,
American shared hospital services,AMS,"",709.0,2000.0,5.55876e-08,0.0,5398,0.0,0.0,,0.0120825,Q1 2017,HEALTH CARE,13F,06/30/2021,4.33,2.92
Trio-tech international,TRT,"",311.0,2000.0,5.55876e-08,0.0,5399,0.0,0.0,,0.0079478,Q1 2017,INFORMATION TECHNOLOGY,13F,06/30/2021,4.14,4.5
Invesco ftse rafi us 1000 etf-invesco ftse rafi us 1000 etf,PRF,"",14.0,2000.0,5.55876e-08,0.0,5400,-1008.0,-98.630137,reduction,No Data,Q4 2015,FINANCE,13F,06/30/2021,104.03,166.87
Ishares msci singapore capped etf,EWS,"",98.0,2000.0,5.55876e-08,0.0,5401,0.0,0.0,,No Data,Q1 2017,FINANCE,13F,06/30/2021,18.79,24.05
Spdr(r) s & p 400 mid cap growth etf-spdr(r) s & p 400 mid cap growth etf,MDYG,"",27.0,2000.0,5.55876e-08,0.0,5402,13.0,92.857143,addition,No Data,Q2 2019,FINANCE,13F,06/30/2021,63.4785,81.36
Invesco ftse rafi emerging markets etf,PXH,"",84.0,2000.0,5.55876e-08,0.0,5403,-3273.0,-97.497766,reduction,No Data,Q3 2017,FINANCE,13F,06/30/2021,20.69,22.34
Vanguard extended duration treasury etf,EDV,"",12.0,2000.0,5.55876e-08,0.0004,5404,-120667.0,-99.990056,reduction,No Data,Q4 2015,FINANCE,13F,06/30/2021,148.86,139.58
Invesco preferred etf,PGX,"",150.0,2000.0,5.55876e-08,,5405,150.0,,new,No Data,Q2 2021,FINANCE,13F,06/30/2021,15.32,15.08
Wilhelmina international inc,WHLM,"",303.0,2000.0,5.55876e-08,0.0,5406,0.0,0.0,,0.0058751,Q1 2017,FINANCE,13F,06/30/2021,6.69,5.49
Ishares russell top 200 value etf,IWX,"",36.0,2000.0,5.55876e-08,0.0,5407,0.0,0.0,,No Data,Q4 2015,FINANCE,13F,06/30/2021,41.72,68.88
Ishares russell top 200 etf,IWL,"",23.0,2000.0,5.55876e-08,0.0,5408,0.0,0.0,,No Data,Q3 2019,FINANCE,13F,06/30/2021,68.93,110.5
Proshares vix mid-term futures etf,VIXM,"",68.0,2000.0,5.55876e-08,0.0,5409,-20.0,-22.727273,reduction,No Data,Q2 2020,FINANCE,13F,06/30/2021,40.24,30.41
Global x lithium & battery tech etf,LIT,"",22.0,2000.0,5.55876e-08,0.0,5410,0.0,0.0,,No Data,Q4 2019,FINANCE,13F,06/30/2021,27.34,91.91
Spdr s&p 1500 value tilt etf-spdr s&p 1500 value tilt etf,VLU,"",11.0,2000.0,5.55876e-08,0.0,5411,-26.0,-70.27027,reduction,No Data,Q2 2018,FINANCE,13F,06/30/2021,101.98,151.79
Regulus therapeutics inc,RGLS,"",2320.0,2000.0,5.55876e-08,0.0,5412,0.0,0.0,,0.0026654,Q4 2014,HEALTH CARE,13F,06/30/2021,156.34,0.46
Leju holdings ltd adr,LEJU,"",1174.0,2000.0,5.55876e-08,0.0,5413,-6093.0,-83.844778,reduction,0.0008582,Q1 2021,COMMUNICATIONS,13F,06/30/2021,2.47,1.42
Conifer holdings inc,CNFR,"",833.0,2000.0,5.55876e-08,0.0,5414,-15772.0,-94.983439,reduction,0.0085970,Q1 2017,FINANCE,13F,06/30/2021,6.26,2.71
Franklin libertyq us equity etf,FLQL,"",44.0,2000.0,5.55876e-08,0.0,5415,-35.0,-44.303797,reduction,No Data,Q4 2018,FINANCE,13F,06/30/2021,27.62,44.65
Invesco s&p 500 minimum variance etf,SPMV,"",49.0,2000.0,5.55876e-08,0.0,5416,0.0,0.0,,No Data,Q3 2020,FINANCE,13F,06/30/2021,31.71,39.337
Vanguard esg us stock etf,ESGV,"",30.0,2000.0,5.55876e-08,0.0,5417,10.0,50.0,addition,No Data,Q1 2021,FINANCE,13F,06/30/2021,75.8267,85.73
Xtrackers msci usa esg leaders equity etf,USSG,"",45.0,2000.0,5.55876e-08,0.0,5418,0.0,0.0,,No Data,Q1 2021,FINANCE,13F,06/30/2021,36.47,43.45
Gbs inc,GBS,"",517.0,2000.0,5.55876e-08,0.0,5419,-846.0,-62.068966,reduction,0.0034739,Q1 2021,HEALTH CARE,13F,06/30/2021,5.65,2.04
Hudson cap inc,HUSN,"",520.0,2000.0,5.55876e-08,0.0,5420,0.0,0.0,,0.0081172,Q4 2020,FINANCE,13F,06/30/2021,,2.26
Electro-sensors inc.,ELSE,"",222.0,1000.0,2.77938e-08,0.0,5421,-146.0,-39.673913,reduction,0.0065380,Q1 2017,INFORMATION TECHNOLOGY,13F,06/30/2021,4.31,5.15
Vaneck vect gold miners etf,GDX,"",22.0,1000.0,2.77938e-08,0.0002,5422,-187419.0,-99.988263,reduction,No Data,Q3 2019,FINANCE,13F,06/30/2021,28.33,31.71
Spdr(r) s & p 600 small cap value etf-spdr(r) s & p 600 small cap value etf,SLYV,"",7.0,1000.0,2.77938e-08,0.0,5423,0.0,0.0,,No Data,Q2 2019,FINANCE,13F,06/30/2021,81.99,84.31
Income opportunity realty investors inc,IOR,"",108.0,1000.0,2.77938e-08,0.0,5424,0.0,0.0,,0.0025909,Q1 2017,REAL ESTATE,13F,06/30/2021,11.61,12.91
Servotronics inc.,SVT,"",113.0,1000.0,2.77938e-08,0.0,5425,0.0,0.0,,0.0045351,Q1 2017,INDUSTRIALS,13F,06/30/2021,10.11,11.31
Arts-way manufacturing co.  inc.,ARTW,"",304.0,1000.0,2.77938e-08,0.0,5426,0.0,0.0,,0.0067123,Q1 2017,INDUSTRIALS,13F,06/30/2021,3.48,3.71
Wisdomtree emerging markets equity income fund,DEM,"",13.0,1000.0,2.77938e-08,0.0,5427,0.0,0.0,,No Data,Q4 2015,FINANCE,13F,06/30/2021,41.31,43.25
Invesco ftse rafi developed markets ex-u,PXF,"",12.0,1000.0,2.77938e-08,0.0,5428,-6659.0,-99.820117,reduction,No Data,Q4 2015,FINANCE,13F,06/30/2021,41.55,48.29
Interlink electronics inc,LINK,"",127.0,1000.0,2.77938e-08,,5429,127.0,,new,0.0019240,Q2 2021,INFORMATION TECHNOLOGY,13F,06/30/2021,8.7,8.45
Cronos group inc,CRON,"",75.0,1000.0,2.77938e-08,,5430,75.0,,new,0.0000201,Q2 2021,FINANCE,13F,06/30/2021,8.6,5.19
First trust mid cap core alphadex fund-first trust mid cap core alphadex fund,FNX,"",7.0,1000.0,2.77938e-08,0.0,5431,0.0,0.0,,No Data,Q2 2020,FINANCE,13F,06/30/2021,62.48,102.83
Vaneck vectors short muni etf-vaneck vectors short muni etf,SMB,"",79.0,1000.0,2.77938e-08,0.0,5432,0.0,0.0,,No Data,Q3 2016,FINANCE,13F,06/30/2021,17.67,17.94
Concord medical services holdings ltd adr,CCM,"",511.0,1000.0,2.77938e-08,0.0,5433,0.0,0.0,,0.0018152,Q1 2021,HEALTH CARE,13F,06/30/2021,3.84,2.47
Wisdomtree emerging markets local debt fund,ELD,"",20.0,1000.0,2.77938e-08,0.0,5434,0.0,0.0,,No Data,Q2 2016,FINANCE,13F,06/30/2021,37.76,30.78
Vanguard s&p mid-cap 400 growth etf,IVOG,"",5.0,1000.0,2.77938e-08,,5435,5.0,,new,No Data,Q2 2021,FINANCE,13F,06/30/2021,200.73,211.74
Ishares msci usa equal weighted etf,EUSA,"",11.0,1000.0,2.77938e-08,0.0,5436,0.0,0.0,,No Data,Q1 2017,FINANCE,13F,06/30/2021,49.84,88.4
Pimco 0-5 year high yield corporate bond index exchange-traded fund-pimco 0-5 year high yield corporate bond index exchange-traded fund,HYS,"",9.0,1000.0,2.77938e-08,0.0,5437,0.0,0.0,,No Data,Q3 2019,FINANCE,13F,06/30/2021,99.76,99.02
Invesco s&p smallcap low volatility etf,XSLV,"",15.0,1000.0,2.77938e-08,,5438,15.0,,new,No Data,Q2 2021,FINANCE,13F,06/30/2021,46.89,49.2
Spdr bloomberg barclays 1-10 year tips etf-spdr bloomberg barclays 1-10 year tips etf,TIPX,"",30.0,1000.0,2.77938e-08,0.0,5439,0.0,0.0,,No Data,Q1 2020,FINANCE,13F,06/30/2021,19.63,21.18
Vaneck vectors short high yield muni etf-vaneck vectors short high yield muni etf,SHYD,"",23.0,1000.0,2.77938e-08,,5440,23.0,,new,No Data,Q2 2021,FINANCE,13F,06/30/2021,25.45,24.97
Tarena international inc adr,TEDU,"",243.0,1000.0,2.77938e-08,0.0,5441,0.0,0.0,,0.0004968,Q1 2021,CONSUMER DISCRETIONARY,13F,06/30/2021,3.14,0.871
Organigram holdings inc,OGI,"",302.0,1000.0,2.77938e-08,0.0,5442,300.0,15000.0,addition,0.0001007,Q1 2021,HEALTH CARE,13F,06/30/2021,2.864,2.21
Proshares msci eafe dividend growers etf-proshares msci eafe dividend growers etf,EFAD,"",17.0,1000.0,2.77938e-08,0.0,5443,-19.0,-52.777778,reduction,No Data,Q1 2021,FINANCE,13F,06/30/2021,43.49,47.265
Iq 50 percent hedged ftse international etf-iq 50 percent hedged ftse international etf,HFXI,"",38.0,1000.0,2.77938e-08,0.0,5444,-23.0,-37.704918,reduction,No Data,Q3 2019,FINANCE,13F,06/30/2021,20.34,24.995
First trust nasdaq cybersecurity etf,CIBR,"",20.0,1000.0,2.77938e-08,,5445,20.0,,new,No Data,Q2 2021,FINANCE,13F,06/30/2021,46.76,54.01
Victoryshares us large cap high div vola,CDL,"",10.0,1000.0,2.77938e-08,0.0,5446,0.0,0.0,,No Data,Q3 2019,FINANCE,13F,06/30/2021,48.02,58.48
Wisdomtree barclays us aggregate bond enhanced yield fund,AGGY,"",19.0,1000.0,2.77938e-08,0.0,5447,0.0,0.0,,No Data,Q1 2019,FINANCE,13F,06/30/2021,52.24,51.88
Proshares s&p 500 ex-technology etf-proshares s&p 500 ex-technology etf,SPXT,"",16.0,1000.0,2.77938e-08,0.0,5448,0.0,0.0,,No Data,Q3 2019,FINANCE,13F,06/30/2021,55.59,78.765
Fidelity quality factor etf-fidelity quality factor etf,FQAL,"",11.0,1000.0,2.77938e-08,0.0,5449,0.0,0.0,,No Data,Q3 2018,FINANCE,13F,06/30/2021,35.66,53.17
Oppenheimer russell 2000 dynamic multifactor etf,OMFS,"",33.0,1000.0,2.77938e-08,,5450,33.0,,new,No Data,Q2 2021,FINANCE,13F,06/30/2021,41.56,41.782
Vanguard esg international stock etf,VSGX,"",15.0,1000.0,2.77938e-08,,5451,15.0,,new,No Data,Q2 2021,FINANCE,13F,06/30/2021,64.15,63.39
Hexo corp,HEXO,"",237.0,1000.0,2.77938e-08,,5452,237.0,,new,0.0000833,Q2 2021,HEALTH CARE,13F,06/30/2021,5.8,1.47
Cemtrex inc,CETX,"",788.0,1000.0,2.77938e-08,0.0,5453,0.0,0.0,,0.0037917,Q2 2019,INDUSTRIALS,13F,06/30/2021,3.18,
Air t inc,AIRTW,"",8317.0,1000.0,2.77938e-08,0.0,5454,0.0,0.0,,N/A,Q2 2019, ,13F,06/30/2021,,
Janone ord shs,5AR1:FWB2,"",173.0,1000.0,2.77938e-08,0.0,5455,0.0,0.0,,N/A,Q3 2019, ,13F,06/30/2021,,
Jpmorgan betabuilders international equity etf,BBIN,"",15.0,1000.0,2.77938e-08,,5456,15.0,,new,No Data,Q2 2021,FINANCE,13F,06/30/2021,59.77,60.64
Jpmorgan emerging markets equity core etf,JEMA,"",14.0,1000.0,2.77938e-08,,5457,14.0,,new,No Data,Q2 2021,FINANCE,13F,06/30/2021,51.157,48.17
Diana shipping inc,DSX,"",0.0,0.0,0.0,0.0,5458,-8221.0,-100.0,soldall,0.0000000,Q1 2020,TRANSPORTS,13F,06/30/2021,1.48,5.01
Lowes companies  inc.,LOW,CALL,0.0,0.0,0.0,0.0007,5459,-129400.0,-100.0,soldall,N/A,Q4 2020,CONSUMER DISCRETIONARY,13F,06/30/2021,,233.82
Bank of america corp. (north carolina national bank),BAC,PUT,0.0,0.0,0.0,0.002,5460,-1728700.0,-100.0,soldall,N/A,Q1 2021,FINANCE,13F,06/30/2021,,47.78
Intel corp.,INTC,CALL,0.0,0.0,0.0,0.0043,5461,-2286700.0,-100.0,soldall,N/A,Q1 2021,INFORMATION TECHNOLOGY,13F,06/30/2021,,49.0
Jpmorgan chase & co. (chemical bank),JPM,PUT,0.0,0.0,0.0,0.002,5462,-438200.0,-100.0,soldall,N/A,Q1 2021,FINANCE,13F,06/30/2021,,169.89
Raytheon technologies corp. (united technologies),RTX,CALL,0.0,0.0,0.0,0.0014,5463,-618900.0,-100.0,soldall,N/A,Q2 2020,INDUSTRIALS,13F,06/30/2021,,88.86
Houston wire & cable co,HWCC,"",0.0,0.0,0.0,0.0001,5464,-475177.0,-100.0,soldall,N/A,Q1 2017,INDUSTRIALS,13F,06/30/2021,6.67,
Greenbrier companies inc. (the),GBX,PRN,0.0,0.0,0.0,0.0,5465,-1501000.0,-100.0,soldall,N/A,Q2 2013,INDUSTRIALS,13F,06/30/2021,,41.02
Home depot  inc. (the),HD,CALL,0.0,0.0,0.0,0.0031,5466,-342500.0,-100.0,soldall,N/A,Q1 2020,CONSUMER DISCRETIONARY,13F,06/30/2021,,371.74
Walt disney co. (the),DIS,CALL,0.0,0.0,0.0,0.0019,5467,-350000.0,-100.0,soldall,N/A,Q2 2019,COMMUNICATIONS,13F,06/30/2021,,169.07
Micron technology  inc.,MU,CALL,0.0,0.0,0.0,0.0008,5468,-325400.0,-100.0,soldall,N/A,Q4 2019,INFORMATION TECHNOLOGY,13F,06/30/2021,,69.1
Morgan stanley,MS,PUT,0.0,0.0,0.0,0.0019,5469,-817500.0,-100.0,soldall,N/A,Q1 2021,FINANCE,13F,06/30/2021,,102.78
Edwards lifesciences corp.,EW,CALL,0.0,0.0,0.0,0.0008,5470,-312200.0,-100.0,soldall,N/A,Q1 2021,HEALTH CARE,13F,06/30/2021,,119.82
Hms holdings corp.,HMSY,"",0.0,0.0,0.0,0.0156,5471,-14396075.0,-100.0,soldall,N/A,Q4 2009,HEALTH CARE,13F,06/30/2021,23.1,
Ziff davis inc,ZD,PRN,0.0,0.0,0.0,0.0001,5472,-2630050.0,-100.0,soldall,N/A,Q2 2017,INFORMATION TECHNOLOGY,13F,06/30/2021,,128.27
Seacor holdings inc.,CKH,"",0.0,0.0,0.0,0.0039,5473,-3273300.0,-100.0,soldall,N/A,Q2 2009,ENERGY,13F,06/30/2021,55.99,
Delta air lines inc.,DAL,PUT,0.0,0.0,0.0,0.0002,5474,-150000.0,-100.0,soldall,N/A,Q2 2020,TRANSPORTS,13F,06/30/2021,,39.13
Firstenergy corp.,FE,CALL,0.0,0.0,0.0,0.0005,5475,-500000.0,-100.0,soldall,N/A,Q1 2021,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2021,,38.53
Cooper tire & rubber co,CTB,"",0.0,0.0,0.0,0.0134,5476,-8155873.0,-100.0,soldall,N/A,Q4 2008,CONSUMER DISCRETIONARY,13F,06/30/2021,40.32,
Cubic corp,CUB,"",0.0,0.0,0.0,0.0118,5477,-5391798.0,-100.0,soldall,N/A,Q4 2009,INDUSTRIALS,13F,06/30/2021,56.42,
Mexico fund inc,MXF,"",1.0,0.0,0.0,0.0,5478,0.0,0.0,,No Data,Q1 2021,FINANCE,13F,06/30/2021,14.15,14.97
Varian medical systems  inc.,VAR,"",0.0,0.0,0.0,0.0397,5479,-7648637.0,-100.0,soldall,N/A,Q4 2007,HEALTH CARE,13F,06/30/2021,101.39,
Aegion corp. class a,AEGN,"",0.0,0.0,0.0,0.0046,5480,-5431937.0,-100.0,soldall,N/A,Q4 2009,INDUSTRIALS,13F,06/30/2021,22.77,
Flir systems inc,FLIR,"",0.0,0.0,0.0,0.0126,5481,-7615309.0,-100.0,soldall,N/A,Q1 2009,INFORMATION TECHNOLOGY,13F,06/30/2021,37.35,
Monster beverage corp.,MNST,CALL,0.0,0.0,0.0,0.0016,5482,-585500.0,-100.0,soldall,N/A,Q1 2021,CONSUMER STAPLES,13F,06/30/2021,,85.0
Tcf financial corp (delisted merged with chemical financial),TCF,"",0.0,0.0,0.0,0.023,5483,-16844369.0,-100.0,soldall,N/A,Q1 2009,FINANCE,13F,06/30/2021,17.29,
Ionis phrmacutls,IONS,PRN,0.0,0.0,0.0,0.0001,5484,-1750000.0,-100.0,soldall,N/A,Q1 2017,HEALTH CARE,13F,06/30/2021,,31.87
Pvh corp. (phillips jones - phillips van heusen corp.),PVH,CALL,0.0,0.0,0.0,0.0013,5485,-406200.0,-100.0,soldall,N/A,Q1 2021,CONSUMER DISCRETIONARY,13F,06/30/2021,,109.33
General finance corp.,GFN,"",0.0,0.0,0.0,0.0003,5486,-872504.0,-100.0,soldall,N/A,Q1 2017,INDUSTRIALS,13F,06/30/2021,12.32,
Sm energy co,SM,PRN,0.0,0.0,0.0,0.001,5487,-35903000.0,-100.0,soldall,N/A,Q4 2019,ENERGY,13F,06/30/2021,,34.32
Alphabet inc. class a,GOOGL,CALL,0.0,0.0,0.0,0.0012,5488,-20000.0,-100.0,soldall,N/A,Q3 2020,COMMUNICATIONS,13F,06/30/2021,,2960.92
Ishares russell 1000 value etf,IWD,CALL,0.0,0.0,0.0,0.0006,5489,-140700.0,-100.0,soldall,No Data,Q1 2021,FINANCE,13F,06/30/2021,,164.54
Nrg energy inc,NRG,PUT,0.0,0.0,0.0,0.0002,5490,-225000.0,-100.0,soldall,N/A,Q1 2021,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2021,,39.89
Waddell & reed financial  inc. class a,WDR,"",0.0,0.0,0.0,0.0075,5491,-10139902.0,-100.0,soldall,N/A,Q3 2007,FINANCE,13F,06/30/2021,17.67,
Spdr s&p industrial etf,XLI,PUT,0.0,0.0,0.0,0.0009,5492,-320000.0,-100.0,soldall,No Data,Q1 2021,INDUSTRIALS,13F,06/30/2021,,104.49
Fbl financial group inc. class a,FFG,"",0.0,0.0,0.0,0.0013,5493,-767338.0,-100.0,soldall,N/A,Q4 2010,FINANCE,13F,06/30/2021,64.05,
Ishares u.s. healthcare etf-ishares u.s. healthcare etf,IYH,"",0.0,0.0,0.0,0.0004,5494,-58325.0,-100.0,soldall,No Data,Q4 2016,HEALTH CARE,13F,06/30/2021,194.67,289.09
Novabay pharmaceuticals inc,NBY,"",657.0,0.0,0.0,0.0,5495,0.0,0.0,,0.0014618,Q1 2017,HEALTH CARE,13F,06/30/2021,3.5,0.53
Insulet corp,PODD,PRN,0.0,0.0,0.0,0.0002,5496,-2433000.0,-100.0,soldall,N/A,Q4 2017,HEALTH CARE,13F,06/30/2021,,310.02
Alithya grp inc cl a subordinate voting,ALYA,"",0.0,0.0,0.0,0.0,5497,-4744.0,-100.0,soldall,0.0000000,Q1 2017,INFORMATION TECHNOLOGY,13F,06/30/2021,5.92,2.75
Insmed inc,INSM,PRN,0.0,0.0,0.0,0.0001,5498,-2723000.0,-100.0,soldall,N/A,Q1 2018,HEALTH CARE,13F,06/30/2021,,30.15
Exfo inc,EXFO,"",0.0,0.0,0.0,0.0,5499,-39932.0,-100.0,soldall,N/A,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2021,3.32,
Glu mobile inc,GLUU,"",0.0,0.0,0.0,0.0087,5500,-23633171.0,-100.0,soldall,N/A,Q2 2011,INFORMATION TECHNOLOGY,13F,06/30/2021,6.07,
Mts systems corp.,MTSC,"",0.0,0.0,0.0,0.0057,5501,-3355328.0,-100.0,soldall,N/A,Q4 2009,INFORMATION TECHNOLOGY,13F,06/30/2021,53.86,
Verint systems inc,VRNT,PRN,0.0,0.0,0.0,0.0001,5502,-2165000.0,-100.0,soldall,N/A,Q1 2017,INFORMATION TECHNOLOGY,13F,06/30/2021,,46.6
Protective insurance class b,PTVCB,"",0.0,0.0,0.0,0.0005,5503,-790678.0,-100.0,soldall,N/A,Q2 2011,FINANCE,13F,06/30/2021,23.17,
Cantel medical corp,CMD,"",0.0,0.0,0.0,0.0114,5504,-4861453.0,-100.0,soldall,N/A,Q4 2010,HEALTH CARE,13F,06/30/2021,71.91,
Cardtronics plc,CATM,"",0.0,0.0,0.0,0.0066,5505,-5820955.0,-100.0,soldall,N/A,Q2 2010,FINANCE,13F,06/30/2021,43.03,
Ishares global materials etf,MXI,"",0.0,0.0,0.0,0.0004,5506,-165915.0,-100.0,soldall,No Data,Q3 2020,FINANCE,13F,06/30/2021,73.61,88.81
Liberty all star equty fund,USA,"",1.0,0.0,0.0,,5507,1.0,,new,No Data,Q2 2021,INDUSTRIALS,13F,06/30/2021,9.04,8.43
Mv oil trust,MVO,"",0.0,0.0,0.0,0.0,5508,-2668.0,-100.0,soldall,0.0000000,Q1 2020,ENERGY,13F,06/30/2021,3.38,8.41
Nic inc,EGOV,"",0.0,0.0,0.0,0.0109,5509,-10903363.0,-100.0,soldall,N/A,Q4 2009,COMMUNICATIONS,13F,06/30/2021,20.01,
Invesco s&p 500 quality etf-invesco s&p 500 quality etf,SPHQ,"",0.0,0.0,0.0,0.0,5510,-198.0,-100.0,soldall,No Data,Q4 2015,FINANCE,13F,06/30/2021,40.14,51.49
Spdr msci acwi ex-us etf,CWI,"",15.0,0.0,0.0,0.0,5511,0.0,0.0,,No Data,Q2 2019,FINANCE,13F,06/30/2021,24.45,29.86
Vanguard energy etf,VDE,"",1.0,0.0,0.0,0.0,5512,-3.0,-75.0,reduction,No Data,Q1 2021,FINANCE,13F,06/30/2021,68.0,81.22
Voya natural resources equity income fund,IRR,"",0.0,0.0,0.0,0.0,5513,-138.0,-100.0,soldall,No Data,Q4 2020,ENERGY,13F,06/30/2021,29.48,
Titan pharmaceuticals inc,TTNP,"",60.0,0.0,0.0,0.0,5514,0.0,0.0,,0.0006083,Q2 2016,HEALTH CARE,13F,06/30/2021,2686.28,1.72
Ulta beauty inc,ULTA,CALL,0.0,0.0,0.0,0.0009,5515,-97600.0,-100.0,soldall,N/A,Q1 2021,CONSUMER DISCRETIONARY,13F,06/30/2021,,367.36
Wisdomtree us total dividend fund,DTD,"",0.0,0.0,0.0,0.0,5516,-12.0,-100.0,soldall,No Data,Q1 2021,FINANCE,13F,06/30/2021,113.04,123.86
Wisdomtree international smallcap fund,DLS,"",0.0,0.0,0.0,0.0,5517,-9.0,-100.0,soldall,No Data,Q3 2019,FINANCE,13F,06/30/2021,63.52,75.23
Fauquier bankshares  inc.,FBSS,"",0.0,0.0,0.0,0.0,5518,-831.0,-100.0,soldall,N/A,Q1 2017,FINANCE,13F,06/30/2021,18.22,
