Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
Gencor industries inc,GENC,"",471302.0,5227000.0,0.000129763,0.0002,3627,-51295.0,-9.815403,reduction,3.8322417,Q2 2008,INDUSTRIALS,13F,09/30/2021,11.29,12.5
Acelrx pharmaceuticals inc,ACRX,"",5120684.0,5223000.0,0.000129664,0.0002,3628,10092.0,0.197472,addition,4.2966037,Q3 2012,HEALTH CARE,13F,09/30/2021,3.3454,0.69
Applied genetic technologies corp,AGTC,"",1735372.0,5223000.0,0.000129664,0.0002,3629,0.0,0.0,,4.0489621,Q2 2014,HEALTH CARE,13F,09/30/2021,7.37,2.66
Finance of america companies inc,FOA,"",1054334.0,5219000.0,0.000129564,0.0002,3630,15815.0,1.522842,addition,1.7606944,Q2 2021,FINANCE,13F,09/30/2021,7.5898,5.46
Xp inc.,XP,"",129921.0,5219000.0,0.000129564,0.0001,3631,11432.0,9.648153,addition,0.0343920,Q1 2021,FINANCE,13F,09/30/2021,38.3825,30.37
Tempest therapeutics inc,TPST,"",359166.0,5197000.0,0.000129018,0.0,3632,298016.0,487.352412,addition,5.3580939,Q2 2013,HEALTH CARE,13F,09/30/2021,2113.0874,11.06
Laird superfood  inc.,LSF,"",271488.0,5180000.0,0.000128596,0.0002,3633,8141.0,3.091359,addition,3.0163889,Q3 2020,CONSUMER STAPLES,13F,09/30/2021,40.2942,
Pennsylvania real estate investmnt trust,PEI,"",2669741.0,5179000.0,0.000128571,0.0002,3634,0.0,0.0,,3.3286329,Q2 2002,REAL ESTATE,13F,09/30/2021,10.15,1.33
Evofem biosciences inc,EVFM,"",7009858.0,5178000.0,0.000128546,0.0002,3635,0.0,0.0,,4.5164150,Q3 2018,HEALTH CARE,13F,09/30/2021,2.21,0.539
Esports technologies inc,EBET,"",153950.0,5168000.0,0.000128298,0.0,3636,66242.0,75.525608,addition,1.1635260,Q2 2021,INFORMATION TECHNOLOGY,13F,09/30/2021,26.4428,32.79
Rxsight inc,RXST,"",407553.0,5164000.0,0.000128199,,3637,407553.0,,new,1.4921574,Q3 2021,HEALTH CARE,13F,09/30/2021,12.67,12.63
Izea inc,IZEA,"",2687768.0,5161000.0,0.000128124,0.0002,3638,0.0,0.0,,4.3446191,Q2 2016,INDUSTRIALS,13F,09/30/2021,2.99,2.33
Ocean power technologies inc,OPTT,"",2224069.0,5160000.0,0.0001281,0.0001,3639,71577.0,3.325309,addition,4.2397128,Q4 2007,INDUSTRIALS,13F,09/30/2021,2.5329,1.94
Summit state bank,SSBI,"",285936.2,5147000.0,0.000127777,0.0001,3640,0.0,0.0,,5.3976013,Q4 2013,FINANCE,13F,09/30/2021,14.04,15.77
Intevac inc.,IVAC,"",1071624.0,5122000.0,0.000127156,0.0002,3641,1600.0,0.149529,addition,4.3586785,Q4 2003,INFORMATION TECHNOLOGY,13F,09/30/2021,7.2863,5.08
Baozun inc adr,BZUN,"",291692.0,5114000.0,0.000126958,0.0016,3642,-1552593.0,-84.184006,reduction,0.3963731,Q3 2017,COMMUNICATIONS,13F,09/30/2021,38.48,17.72
Elevation oncology inc,ELEV,"",655409.0,5106000.0,0.000126759,0.0,3643,595409.0,992.348333,addition,2.8219204,Q2 2021,HEALTH CARE,13F,09/30/2021,8.3191,7.525
Inmode ltd,INMD,"",64022.0,5104000.0,0.000126709,0.0,3644,32752.0,104.739367,addition,0.0838185,Q2 2020,HEALTH CARE,13F,09/30/2021,62.3297,94.15
Surgalign holdings inc,SRGA,"",4680454.0,5101000.0,0.000126635,0.0002,3645,-57731.0,-1.21842,reduction,4.2383365,Q2 2002,HEALTH CARE,13F,09/30/2021,3.91,0.84
Marine products corp.,MPX,"",407781.0,5101000.0,0.000126635,0.0003,3646,-300254.0,-42.406661,reduction,1.1995727,Q2 2002,CONSUMER DISCRETIONARY,13F,09/30/2021,11.63,12.34
Establishment labs holdings inc,ESTA,"",71253.0,5100000.0,0.00012661,0.0001,3647,3549.0,5.241935,addition,0.3001472,Q2 2019,HEALTH CARE,13F,09/30/2021,40.7368,70.86
Hepion pharmaceuticals inc,HEPA,"",3330741.0,5096000.0,0.000126511,0.0002,3648,0.0,0.0,,4.3696035,Q4 2020,HEALTH CARE,13F,09/30/2021,2.02,1.38
Curevac n.v.,CVAC,"",93215.0,5091000.0,0.000126387,0.0002,3649,10847.0,13.168949,addition,0.0498707,Q1 2021,HEALTH CARE,13F,09/30/2021,78.5046,38.79
Greenbox pos,GBOX,"",613691.0,5086000.0,0.000126262,0.0002,3650,21872.0,3.695725,addition,1.4158912,Q2 2021,INDUSTRIALS,13F,09/30/2021,11.8003,5.8
Twin disc inc.,TWIN,"",476578.0,5081000.0,0.000126138,0.0002,3651,0.0,0.0,,3.4901444,Q3 2006,INDUSTRIALS,13F,09/30/2021,20.71,13.4
180 life sciences corp,ATNF,"",939075.0,5080000.0,0.000126114,0.0001,3652,548815.0,140.628043,addition,2.7811797,Q4 2020,FINANCE,13F,09/30/2021,4.2962,3.65
Exterran corp,EXTN,"",1143916.0,5079000.0,0.000126089,0.0001,3653,0.0,0.0,,3.5424264,Q4 2015,ENERGY,13F,09/30/2021,18.84,4.18
Resonant inc,RESN,"",2093952.0,5068000.0,0.000125816,0.0002,3654,18776.0,0.904791,addition,3.3224555,Q4 2014,INDUSTRIALS,13F,09/30/2021,2.8164,2.35
Ntn buzztime inc,BTX,"",543839.0,5057000.0,0.000125543,0.0002,3655,134741.0,32.936118,addition,1.0513108,Q2 2002,COMMUNICATIONS,13F,09/30/2021,15.852,7.56
Sachem capital,SACH,"",925579.0,5054000.0,0.000125468,0.0001,3656,1500.0,0.162324,addition,3.2687572,Q4 2017,REAL ESTATE,13F,09/30/2021,4.5914,6.22
Ocuphire pharma inc,OCUP,"",980737.0,5051000.0,0.000125394,0.0,3657,943591.0,2540.222366,addition,5.8042841,Q4 2020,HEALTH CARE,13F,09/30/2021,5.172,3.53
Rani therapeutics holdings inc,RANI,"",283213.0,5047000.0,0.000125294,,3658,283213.0,,new,1.4365654,Q3 2021,HEALTH CARE,13F,09/30/2021,17.82,32.6
Vanguard consumer discretionary index fund-etf shares,VCR,"",16264.0,5041000.0,0.000125145,0.0001,3659,417.0,2.631413,addition,No Data,Q1 2014,CONSUMER DISCRETIONARY,13F,09/30/2021,286.7802,351.36
Orion energy systems inc,OESX,"",1294868.0,5037000.0,0.000125046,0.0002,3660,0.0,0.0,,4.1768991,Q2 2008,INDUSTRIALS,13F,09/30/2021,3.8,4.08
Sierra oncology inc,SRRA,"",229258.0,5025000.0,0.000124748,,3661,229258.0,,new,1.8252093,Q3 2021,HEALTH CARE,13F,09/30/2021,21.92,21.78
Vanguard small-cap value etf,VBR,"",29590.0,5008000.0,0.000124326,0.0002,3662,-6990.0,-19.108803,reduction,No Data,Q1 2014,FINANCE,13F,09/30/2021,142.59,183.6
Huttig building products inc,HBP,"",935224.0,4985000.0,0.000123755,0.0001,3663,0.0,0.0,,3.4132425,Q1 2016,INDUSTRIALS,13F,09/30/2021,4.35,8.8
Tyme technologies inc,TYME,"",4840642.0,4985000.0,0.000123755,0.0002,3664,4763.0,0.098493,addition,2.8109455,Q4 2017,HEALTH CARE,13F,09/30/2021,2.5385,0.908
Zymeworks inc,ZYME,"",171556.0,4982000.0,0.000123681,0.0001,3665,6342.0,3.838658,addition,0.3698465,Q2 2020,HEALTH CARE,13F,09/30/2021,35.9353,19.58
Eloxx pharmaceutic,SVOND,"",3047038.0,4967000.0,0.000123308,0.0002,3666,-8479.0,-0.277498,reduction,N/A,Q2 2018, ,13F,09/30/2021,,
Genprex inc,GNPX,"",1851832.0,4964000.0,0.000123234,0.0002,3667,0.0,0.0,,3.8963086,Q2 2018,HEALTH CARE,13F,09/30/2021,3.9,1.97
Glycomimetics inc,GLYC,"",2260014.0,4949000.0,0.000122861,0.0001,3668,-10443.0,-0.459951,reduction,4.3850551,Q1 2014,HEALTH CARE,13F,09/30/2021,9.32,1.94
X4 pharmaceuticals ord shs,XFOR,"",934352.0,4942000.0,0.000122688,0.0001,3669,36711.0,4.08972,addition,N/A,Q1 2019, ,13F,09/30/2021,,
Casper sleep inc.,CSPR,"",1155681.0,4934000.0,0.000122489,0.0002,3670,11897.0,1.040144,addition,2.7882166,Q1 2020,CONSUMER DISCRETIONARY,13F,09/30/2021,7.3084,6.65
Neubase therapeutics ord shs,NBSE,"",1366330.0,4932000.0,0.000122439,0.0002,3671,68482.0,5.276581,addition,N/A,Q3 2019, ,13F,09/30/2021,,
Micro focus international plc,MFGP,"",903578.0,4916000.0,0.000122042,0.0002,3672,0.0,0.0,,0.2692512,Q3 2017,INFORMATION TECHNOLOGY,13F,09/30/2021,31.77,5.41
Fonar corp.,FONR,"",317076.0,4902000.0,0.000121695,0.0001,3673,0.0,0.0,,4.8377455,Q1 2013,HEALTH CARE,13F,09/30/2021,15.26,17.44
Astria therapeutics inc,ATXS,"",553898.0,4897000.0,0.00012157,0.0,3674,418755.48,309.862122,addition,0.7198267,Q2 2015,HEALTH CARE,13F,09/30/2021,2150.3857,6.87
Advanced emissions solutions inc,ADES,"",765003.0,4888000.0,0.000121347,0.0001,3675,0.0,0.0,,4.0576636,Q3 2016,MATERIALS,13F,09/30/2021,8.91,7.24
Verb technology company,VERB,"",2544470.0,4885000.0,0.000121273,0.0001,3676,141729.0,5.898638,addition,3.7617127,Q3 2019,INDUSTRIALS,13F,09/30/2021,1.5895,1.8
Srax inc,SRAX,"",913225.0,4876000.0,0.000121049,0.0001,3677,61837.0,7.263081,addition,3.6608128,Q3 2019,COMMUNICATIONS,13F,09/30/2021,4.2585,5.18
Burgerfi international inc,BFI,"",562587.0,4872000.0,0.00012095,0.0001,3678,-2489.0,-0.440472,reduction,3.1440901,Q1 2021,FINANCE,13F,09/30/2021,15.31,8.02
Biglari holdings  inc.,BH,"",28261.0,4856000.0,0.000120553,0.0001,3679,-1167.0,-3.965611,reduction,1.3661633,Q2 2002,CONSUMER DISCRETIONARY,13F,09/30/2021,277.56,150.55
Akoya biosciences inc,AKYA,"",347655.0,4854000.0,0.000120503,0.0002,3680,2720.0,0.788554,addition,0.9355996,Q2 2021,INFORMATION TECHNOLOGY,13F,09/30/2021,19.2979,13.49
Usa truck inc.,USAK,"",317439.0,4851000.0,0.000120428,0.0001,3681,0.0,0.0,,3.5690318,Q2 2002,TRANSPORTS,13F,09/30/2021,15.67,22.71
Lf cap acquisition corp,LSEA,"",560038.0,4850000.0,0.000120404,0.0001,3682,74617.0,15.371605,addition,1.2100795,Q1 2021,FINANCE,13F,09/30/2021,9.4401,8.66
Membership collective group inc,MCG,"",389816.0,4849000.0,0.000120379,,3683,389816.0,,new,0.6239130,Q3 2021,INFORMATION TECHNOLOGY,13F,09/30/2021,12.44,13.03
Atlas corp,ATCO,"",318890.0,4843000.0,0.00012023,0.0001,3684,2918.0,0.9235,addition,0.1287223,Q2 2010,TRANSPORTS,13F,09/30/2021,9.1359,14.0
Arc document solutions inc,ARC,"",1639548.0,4837000.0,0.000120081,0.0001,3685,0.0,0.0,,3.7866509,Q1 2005,INDUSTRIALS,13F,09/30/2021,6.42,2.94
Tela bio  inc,TELA,"",353969.0,4836000.0,0.000120056,0.0001,3686,11689.0,3.41504,addition,2.4458726,Q4 2019,HEALTH CARE,13F,09/30/2021,14.4142,12.6
Vanguard value etf,VTV,"",35628.0,4823000.0,0.000119733,0.0001,3687,-7570.0,-17.523959,reduction,No Data,Q2 2004,FINANCE,13F,09/30/2021,113.08,144.51
Decibel therapeutics inc,DBTX,"",625215.0,4820000.0,0.000119659,0.0001,3688,253441.0,68.170717,addition,2.5110716,Q1 2021,HEALTH CARE,13F,09/30/2021,9.0479,7.27
Startek inc.,SRT,"",872868.0,4810000.0,0.000119411,0.0002,3689,4783.0,0.550983,addition,2.1394170,Q2 2002,COMMUNICATIONS,13F,09/30/2021,8.414,4.52
Ozon holdings plc,OZON,"",95158.0,4801000.0,0.000119187,0.0001,3690,20460.0,27.390292,addition,0.0466636,Q2 2021,CONSUMER DISCRETIONARY,13F,09/30/2021,56.8634,44.13
Biglari holdings inc class a,BH.A,"",5849.0,4796000.0,0.000119063,0.0001,3691,-18.0,-0.306801,reduction,2.8274615,Q2 2018,CONSUMER DISCRETIONARY,13F,09/30/2021,898.65,720.0
Provident financial holdings  inc.,PROV,"",284194.0,4789000.0,0.000118889,0.0001,3692,3268.0,1.163296,addition,3.7812899,Q2 2002,FINANCE,13F,09/30/2021,16.2866,16.75
Nam tai property inc,NTP,"",205933.0,4788000.0,0.000118864,,3693,205933.0,,new,0.5253662,Q3 2021,INFORMATION TECHNOLOGY,13F,09/30/2021,23.25,25.71
Dyadic international inc,DYAI,"",859509.0,4779000.0,0.000118641,0.0001,3694,-177775.0,-17.138508,reduction,3.0610214,Q2 2019,HEALTH CARE,13F,09/30/2021,6.46,3.76
Codex dna inc,DNAY,"",428425.0,4768000.0,0.000118368,0.0,3695,378425.0,756.85,addition,1.4626135,Q2 2021,HEALTH CARE,13F,09/30/2021,11.7265,7.8
First guaranty bancshares inc,FGBI,"",237376.0,4764000.0,0.000118269,0.0001,3696,-11055.0,-4.449928,reduction,2.4368118,Q4 2016,FINANCE,13F,09/30/2021,19.97,22.95
Westwater resources inc,WWR,"",1327258.0,4752000.0,0.000117971,0.0002,3697,3334.0,0.251827,addition,3.8320117,Q4 2020,MATERIALS,13F,09/30/2021,5.2757,3.31
Larimar therapeutics inc,LRMR,"",410316.0,4731000.0,0.000117449,0.0002,3698,-254054.0,-38.239836,reduction,2.3168017,Q3 2014,HEALTH CARE,13F,09/30/2021,241.07,10.74
Brainstorm cell therapeutics inc,BCLI,"",1432419.0,4728000.0,0.000117375,0.0001,3699,19593.0,1.386795,addition,3.9440412,Q1 2015,HEALTH CARE,13F,09/30/2021,4.7302,3.25
Elevate credit inc,ELVT,"",1141676.0,4715000.0,0.000117052,0.0001,3700,0.0,0.0,,3.3979691,Q2 2017,FINANCE,13F,09/30/2021,5.48,3.44
Salisbury bancorp inc,SAL,"",92631.0,4710000.0,0.000116928,0.0001,3701,7067.0,8.259315,addition,3.2369255,Q4 2017,FINANCE,13F,09/30/2021,43.2424,54.1
Usio inc,USIO,"",794757.0,4705000.0,0.000116804,0.0001,3702,7890.0,1.002711,addition,3.1880810,Q4 2015,FINANCE,13F,09/30/2021,5.0487,6.17
Otonomy inc,OTIC,"",2442617.0,4690000.0,0.000116432,0.0001,3703,0.0,0.0,,4.3093866,Q3 2014,HEALTH CARE,13F,09/30/2021,6.29,2.15
Lmp automotive holdings inc.,LMPX,"",303943.0,4678000.0,0.000116134,0.0001,3704,1595.0,0.527538,addition,3.0131147,Q3 2020,CONSUMER DISCRETIONARY,13F,09/30/2021,21.9852,12.66
Fluent inc,FLNT,"",2056951.0,4669000.0,0.00011591,0.0001,3705,48520.0,2.415816,addition,2.6241150,Q1 2016,INFORMATION TECHNOLOGY,13F,09/30/2021,4.3107,2.48
Redwire corporation,RDW,"",484552.0,4666000.0,0.000115836,,3706,484552.0,,new,2.3671324,Q3 2021,FINANCE,13F,09/30/2021,9.63,10.0
Casi pharmaceuticals inc,CASI,"",3919930.0,4665000.0,0.000115811,0.0002,3707,15303.0,0.39192,addition,No Data,Q2 2002,HEALTH CARE,13F,09/30/2021,47.4885,0.98
Neuropace inc,NPCE,"",294265.0,4664000.0,0.000115786,0.0002,3708,2289.0,0.783969,addition,1.2111535,Q2 2021,HEALTH CARE,13F,09/30/2021,23.7282,11.8
Lifemd inc,LFMD,"",747291.0,4641000.0,0.000115215,0.0002,3709,15277.0,2.086982,addition,2.8132990,Q1 2021,HEALTH CARE,13F,09/30/2021,15.4864,4.78
Optinose inc,OPTN,"",1546198.0,4638000.0,0.000115141,0.0001,3710,7078.0,0.459873,addition,2.9004439,Q4 2017,HEALTH CARE,13F,09/30/2021,12.795,1.805
Scynexis inc,SCYX,"",874005.0,4633000.0,0.000115017,0.0002,3711,1164.0,0.133358,addition,3.7643571,Q2 2014,HEALTH CARE,13F,09/30/2021,11.6216,6.68
Boxlight corp,BOXL,"",2055875.0,4625000.0,0.000114818,0.0001,3712,55504.0,2.774685,addition,3.4346337,Q2 2018,CONSUMER DISCRETIONARY,13F,09/30/2021,1.997,1.76
Everspin technologies inc,MRAM,"",710676.0,4605000.0,0.000114321,0.0001,3713,0.0,0.0,,3.6874327,Q1 2017,INFORMATION TECHNOLOGY,13F,09/30/2021,8.45,13.34
Richardson electronics  inc.,RELL,"",475011.0,4603000.0,0.000114272,0.0001,3714,0.0,0.0,,4.2290639,Q3 2003,INFORMATION TECHNOLOGY,13F,09/30/2021,9.05,11.97
Vanguard consumer staples index fund-etf shares,VDC,"",25667.0,4600000.0,0.000114197,0.0001,3715,14097.0,121.840968,addition,No Data,Q4 2020,FINANCE,13F,09/30/2021,176.8309,189.45
Orgenesis inc,ORGSD,"",929334.0,4600000.0,0.000114197,0.0001,3716,0.0,0.0,,N/A,Q2 2018, ,13F,09/30/2021,,
Aquestive therapeutics inc,AQST,"",1054304.0,4597000.0,0.000114123,0.0001,3717,8226.0,0.786366,addition,2.7112364,Q3 2018,HEALTH CARE,13F,09/30/2021,7.7434,5.82
Terns pharmaceuticals inc,TERN,"",440672.0,4592000.0,0.000113999,0.0001,3718,24942.0,5.999567,addition,1.7535267,Q1 2021,HEALTH CARE,13F,09/30/2021,21.3446,8.54
Sb financial group inc,SBFG,"",252051.0,4583000.0,0.000113775,0.0001,3719,6449.0,2.625793,addition,3.5829948,Q2 2012,FINANCE,13F,09/30/2021,16.085,19.06
Prudential bancorp inc,PBIP,"",299239.0,4567000.0,0.000113378,0.0001,3720,9134.0,3.148515,addition,3.8391956,Q1 2006,FINANCE,13F,09/30/2021,14.8237,14.57
1stdibs.com inc,DIBS,"",367557.0,4558000.0,0.000113155,0.0,3721,327557.0,818.8925,addition,0.9719508,Q2 2021, ,13F,09/30/2021,14.2343,13.63
Pdl community bancorp,PDLB,"",320441.0,4554000.0,0.000113055,0.0001,3722,0.0,0.0,,1.8489532,Q4 2017,FINANCE,13F,09/30/2021,14.67,15.37
Marker therapeutics inc,MRKR,"",2691710.0,4548000.0,0.000112906,0.0002,3723,0.0,0.0,,3.2399530,Q3 2017,HEALTH CARE,13F,09/30/2021,4.39,1.36
Summit therapeutics ord shs,SMMT,"",905530.0,4537000.0,0.000112633,0.0002,3724,25632.0,2.913065,addition,N/A,Q4 2020, ,13F,09/30/2021,,
Paysign ord shs,PAYS,"",1679723.0,4536000.0,0.000112608,0.0001,3725,16607.0,0.998547,addition,N/A,Q2 2019, ,13F,09/30/2021,,
Playstudios inc,MYPS,"",987979.0,4506000.0,0.000111864,,3726,987979.0,,new,0.9012486,Q3 2021,FINANCE,13F,09/30/2021,4.56,4.89
Marrone bio innovations inc,MBII,"",4987165.0,4494000.0,0.000111566,0.0002,3727,127810.0,2.630184,addition,2.8290461,Q3 2013,MATERIALS,13F,09/30/2021,2.1569,0.81
Strongbridge biopharma plc,SBBP,"",2200172.0,4489000.0,0.000111442,0.0002,3728,0.0,0.0,,3.2437063,Q2 2019,HEALTH CARE,13F,09/30/2021,2.3,
Cidara therapeutics inc,CDTX,"",1990369.0,4458000.0,0.000110672,0.0001,3729,3929.0,0.197791,addition,4.0204384,Q2 2015,HEALTH CARE,13F,09/30/2021,3.8768,1.61
Biolase inc,BIOL,"",6971925.0,4457000.0,0.000110647,0.0001,3730,0.0,0.0,,4.6112571,Q2 2002,HEALTH CARE,13F,09/30/2021,1.78,0.47
Axovant gene therapies ltd,SIOX,"",2052488.0,4454000.0,0.000110573,0.0001,3731,104226.0,5.349691,addition,2.8138821,Q4 2020,HEALTH CARE,13F,09/30/2021,2.73,1.68
Landos biopharma inc,LABP,"",304794.0,4450000.0,0.000110473,0.0001,3732,-391.0,-0.128119,reduction,0.7597514,Q1 2021,HEALTH CARE,13F,09/30/2021,10.36,10.16
Vanguard s&p small-cap 600 index fund-etf shares,VIOO,"",22040.0,4442000.0,0.000110275,0.0001,3733,-1271.0,-5.452362,reduction,No Data,Q4 2020,FINANCE,13F,09/30/2021,172.72,218.74
Impel neuropharma inc,IMPL,"",364541.0,4440000.0,0.000110225,0.0,3734,180788.0,98.386421,addition,1.8685193,Q2 2021,HEALTH CARE,13F,09/30/2021,10.5015,11.3
Wpcs intl inc,AYRO,"",1298652.0,4428000.0,0.000109927,0.0002,3735,2714.0,0.209424,addition,3.5688268,Q4 2020,INFORMATION TECHNOLOGY,13F,09/30/2021,6.19,
Ideanomics inc,IDEX,"",2247763.0,4427000.0,0.000109902,0.0002,3736,-1134020.0,-33.533198,reduction,0.4692322,Q2 2021,COMMUNICATIONS,13F,09/30/2021,2.84,1.87
Opgen inc,OPGN,"",1536218.0,4425000.0,0.000109853,0.0001,3737,155011.0,11.222865,addition,4.0141311,Q1 2020,HEALTH CARE,13F,09/30/2021,2.4754,1.6
Saga communications inc,SGA,"",196255.0,4416000.0,0.000109629,0.0001,3738,3126.0,1.618607,addition,3.8918234,Q2 2002,COMMUNICATIONS,13F,09/30/2021,20.8763,26.24
Issuer direct corp,ISDR,"",168675.0,4411000.0,0.000109505,0.0001,3739,-7500.0,-4.257131,reduction,4.4546121,Q3 2017,INDUSTRIALS,13F,09/30/2021,11.68,27.5
Greene county bancorp  inc.,GCBC,"",121523.0,4401000.0,0.000109257,0.0001,3740,0.0,0.0,,1.4274297,Q2 2016,FINANCE,13F,09/30/2021,25.93,34.0
Surrozen  inc.,SRZN,"",621238.0,4399000.0,0.000109207,,3741,621238.0,,new,1.7735769,Q3 2021,HEALTH CARE,13F,09/30/2021,7.08,9.92
Lannett co.  inc,LCI,"",1466104.0,4398000.0,0.000109183,0.0002,3742,-80851.0,-5.226461,reduction,3.4679303,Q2 2002,HEALTH CARE,13F,09/30/2021,14.64,1.94
Cyclerion therapeutics inc,CYCN,"",1432029.0,4396000.0,0.000109133,0.0001,3743,8497.0,0.596896,addition,3.3090032,Q2 2019,HEALTH CARE,13F,09/30/2021,9.5811,2.53
Team inc,TISI,"",1456953.0,4385000.0,0.00010886,0.0003,3744,-425230.0,-22.592383,reduction,4.7029154,Q2 2002,INDUSTRIALS,13F,09/30/2021,26.06,1.56
Liquidia technologies inc,LQDA,"",1584623.0,4374000.0,0.000108587,0.0001,3745,77388.0,5.134435,addition,3.0488147,Q3 2018,HEALTH CARE,13F,09/30/2021,8.4575,4.64
Northeast community bancorp inc.,NECB,"",401251.0,4370000.0,0.000108487,,3746,401251.0,,new,N/A,Q3 2021,FINANCE,13F,09/30/2021,,
Mind medicine inc,MNMD,"",1875408.0,4369000.0,0.000108463,0.0001,3747,207346.0,12.430353,addition,0.4137565,Q2 2021,HEALTH CARE,13F,09/30/2021,3.3262,2.24
Eton pharmaceuticals inc,ETON,"",866465.0,4367000.0,0.000108413,0.0001,3748,4925.0,0.571651,addition,3.5221904,Q1 2019,HEALTH CARE,13F,09/30/2021,7.1181,4.63
Urban-gro inc,UGRO,"",327256.0,4350000.0,0.000107991,0.0001,3749,-40876.0,-11.103626,reduction,3.1130134,Q1 2021, ,13F,09/30/2021,8.85,12.68
Neogames s.a.,NGMS,"",118346.0,4346000.0,0.000107892,0.0001,3750,48847.0,70.284465,addition,0.4637261,Q1 2021,COMMUNICATIONS,13F,09/30/2021,44.8711,37.4
United security bancshares,UBFO,"",543462.0,4343000.0,0.000107817,0.0001,3751,-12013.0,-2.162654,reduction,3.1949018,Q3 2005,FINANCE,13F,09/30/2021,9.43,8.09
Dht holdings inc,DHT,"",664844.0,4342000.0,0.000107792,0.0001,3752,21206.0,3.294709,addition,0.3892567,Q1 2014,ENERGY,13F,09/30/2021,6.7623,5.85
Cb financial services inc,CBFV,"",185121.0,4341000.0,0.000107767,0.0001,3753,-29121.0,-13.592573,reduction,3.4408053,Q4 2014,FINANCE,13F,09/30/2021,27.68,23.96
Quotient ltd,QTNT,"",1847925.0,4324000.0,0.000107345,0.0002,3754,36396.0,2.009132,addition,1.8190185,Q2 2019,HEALTH CARE,13F,09/30/2021,5.4378,2.14
Hess midstream partners lp,HESM,"",153162.0,4321000.0,0.000107271,0.0001,3755,-3370.0,-2.152914,reduction,0.6117080,Q2 2020,ENERGY,13F,09/30/2021,19.9,24.42
Hill international inc,HIL,"",2080706.0,4308000.0,0.000106948,0.0001,3756,52400.0,2.583437,addition,3.6726477,Q1 2008,INDUSTRIALS,13F,09/30/2021,2.5769,2.13
Virtra inc,VTSI,"",424587.0,4306000.0,0.000106899,0.0001,3757,17134.0,4.205148,addition,3.9296764,Q1 2021,INDUSTRIALS,13F,09/30/2021,7.357,7.54
Ramaco resources inc,METC,"",348107.0,4286000.0,0.000106402,0.0,3758,4431.0,1.289296,addition,0.7891907,Q1 2017,ENERGY,13F,09/30/2021,6.6431,11.39
Ontrak inc. (hythiam - catasys),OTRK,"",425826.0,4276000.0,0.000106154,0.0003,3759,6563.0,1.565366,addition,2.2239076,Q3 2017,HEALTH CARE,13F,09/30/2021,22.052,7.65
Vera therapeutics inc,VERA,"",245835.0,4265000.0,0.000105881,0.0,3760,193567.0,370.335578,addition,1.1724084,Q2 2021,HEALTH CARE,13F,09/30/2021,16.4804,24.75
Midwest holdings inc.,MDWT,"",109531.0,4261000.0,0.000105781,0.0,3761,88731.0,426.591346,addition,2.9305451,Q2 2021,FINANCE,13F,09/30/2021,38.9589,21.12
Remark holdings inc,MARK,"",4051831.0,4255000.0,0.000105632,0.0002,3762,4034.0,0.099659,addition,4.0164686,Q2 2013,INFORMATION TECHNOLOGY,13F,09/30/2021,2.7983,1.42
Aptinyx inc,APTX,"",1812222.0,4241000.0,0.000105285,0.0001,3763,3700.0,0.204587,addition,2.6762206,Q2 2018,HEALTH CARE,13F,09/30/2021,6.4516,2.38
Hmn financial inc,HMNF,"",183227.0,4234000.0,0.000105111,0.0,3764,114803.0,167.781772,addition,3.9449681,Q2 2002,FINANCE,13F,09/30/2021,21.5322,23.65
Unity biotechnology inc,UBX,"",1409379.0,4228000.0,0.000104962,0.0002,3765,-8554.0,-0.603273,reduction,2.5576593,Q2 2018,HEALTH CARE,13F,09/30/2021,10.09,2.64
Imedia brands inc,IMBI,"",734215.0,4221000.0,0.000104788,0.0001,3766,26205.0,3.701219,addition,3.4100666,Q2 2002,CONSUMER DISCRETIONARY,13F,09/30/2021,42.8759,7.07
Palatin technologies inc,PTN,"",9523632.0,4218000.0,0.000104714,0.0001,3767,0.0,0.0,,4.1398152,Q2 2003,HEALTH CARE,13F,09/30/2021,0.75,0.38
Tuesday morning corp,TUEM,"",1504071.0,4211000.0,0.00010454,0.0001,3768,634274.0,72.922073,addition,1.7502471,Q2 2021,CONSUMER DISCRETIONARY,13F,09/30/2021,2.6881,2.71
Abeona therapeutics inc,ABEO,"",3747485.0,4198000.0,0.000104217,0.0001,3769,19949.0,0.535179,addition,3.7020602,Q2 2015,HEALTH CARE,13F,09/30/2021,4.9097,0.85
Wts jaguar heal be+,TMP010C11,"",1848317.0,4196000.0,0.000104168,,3770,1848317.0,,new,N/A,Q3 2021, ,13F,09/30/2021,,
Universal stainless & alloy products inc,USAP,"",411141.0,4181000.0,0.000103795,0.0001,3771,0.0,0.0,,4.6103111,Q2 2002,MATERIALS,13F,09/30/2021,23.05,9.05
Evolv technologies holdings inc,EVLV,"",696442.0,4179000.0,0.000103746,,3772,696442.0,,new,0.4831128,Q3 2021,FINANCE,13F,09/30/2021,6.0,6.84
Comstock mining inc,LODE,"",1560062.0,4165000.0,0.000103398,0.0001,3773,26400.0,1.72137,addition,2.8807075,Q1 2012,MATERIALS,13F,09/30/2021,43.3792,2.02
