Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
Invesco bulletshares 2024 corporate bond etf-invesco bulletshares 2024 corporate bond etf,BSCO,"",300.0,7000.0,1.95881e-07,,5454,300.0,,new,No Data,Q3 2021,FINANCE,13F,09/30/2021,22.11,21.91
Inspire 100 etf,BIBL,"",165.0,7000.0,1.95881e-07,0.0,5455,0.0,0.0,,No Data,Q2 2020,FINANCE,13F,09/30/2021,30.45,46.27
Iterum therapeutics plc,ITRM,"",12241.0,7000.0,1.95881e-07,0.0,5456,0.0,0.0,,0.0066973,Q2 2021,HEALTH CARE,13F,09/30/2021,2.31,0.525
Skillful craftsman education technology ltd,EDTK,"",5883.0,7000.0,1.95881e-07,0.0,5457,0.0,0.0,,0.0490250,Q3 2020,CONSUMER DISCRETIONARY,13F,09/30/2021,3.27,1.4
Boqii holding ltd ads,BQ,"",3054.0,7000.0,1.95881e-07,0.0,5458,-134439.0,-97.778796,reduction,0.0042024,Q4 2020,CONSUMER DISCRETIONARY,13F,09/30/2021,5.45,1.75
Seneca foods corp.  class b,SENEB,"",117.0,6000.0,1.67898e-07,0.0,5459,0.0,0.0,,0.0068584,Q1 2017,CONSUMER STAPLES,13F,09/30/2021,38.2,50.01
Invesco ftse rafi developed markets ex-u,PDN,"",148.0,6000.0,1.67898e-07,0.0,5460,0.0,0.0,,No Data,Q1 2016,FINANCE,13F,09/30/2021,33.27,38.12
Ishares core aggressive allocation etf-ishares core aggressive allocation etf,AOA,"",91.0,6000.0,1.67898e-07,0.0,5461,89.0,4450.0,addition,No Data,Q4 2015,FINANCE,13F,09/30/2021,69.5221,73.22
Invesco s&p midcap low volatility etf-invesco s&p midcap low volatility etf,XMLV,"",122.0,6000.0,1.67898e-07,0.0,5462,11.0,9.90991,addition,No Data,Q3 2017,FINANCE,13F,09/30/2021,47.0155,57.18
Canopy growth corp,CGC,"",440.0,6000.0,1.67898e-07,0.0,5463,250.0,131.578947,addition,0.0001119,Q2 2021,HEALTH CARE,13F,09/30/2021,18.3164,13.6
Victoryshares us large cap high div vola,CDL,"",98.0,6000.0,1.67898e-07,0.0,5464,88.0,880.0,addition,No Data,Q3 2019,FINANCE,13F,09/30/2021,55.9849,59.46
Distillate us fundamental stability & value etf,DSTL,"",148.0,6000.0,1.67898e-07,0.0,5465,0.0,0.0,,No Data,Q1 2021,FINANCE,13F,09/30/2021,39.56,44.52
Ceragon networks ltd,CRNT,"",1341.0,5000.0,1.39915e-07,,5466,1341.0,,new,0.0016082,Q3 2021,INFORMATION TECHNOLOGY,13F,09/30/2021,3.49,3.01
Spdr(r) portfolio intermediate term treasury etf-spdr(r) portfolio intermediate term treasury etf,SPTI,"",155.0,5000.0,1.39915e-07,0.0,5467,-8.0,-4.907975,reduction,No Data,Q4 2015,FINANCE,13F,09/30/2021,31.09,32.02
Houston american energy corp,HUSA,"",2346.0,5000.0,1.39915e-07,0.0,5468,0.0,0.0,,0.0236412,Q1 2017,ENERGY,13F,09/30/2021,3.44,1.78
P & f industries  inc.  class a,PFIN,"",689.0,5000.0,1.39915e-07,0.0,5469,0.0,0.0,,0.0216579,Q1 2017,INDUSTRIALS,13F,09/30/2021,7.61,6.5
Invesco 1-30 laddered treasury etf-invesco 1-30 laddered treasury etf,PLW,"",138.0,5000.0,1.39915e-07,0.0,5470,0.0,0.0,,No Data,Q3 2019,FINANCE,13F,09/30/2021,34.99,36.36
Aberdeen standard precious metals basket,GLTR,"",60.0,5000.0,1.39915e-07,0.0,5471,0.0,0.0,,No Data,Q1 2021,FINANCE,13F,09/30/2021,92.67,94.5
Vanguard s&p small-cap 600 index fund-etf shares,VIOO,"",24.0,5000.0,1.39915e-07,0.0,5472,0.0,0.0,,No Data,Q4 2015,FINANCE,13F,09/30/2021,102.06,218.74
Jpmorgan betabuilders u.s. equity etf,BBUS,"",63.0,5000.0,1.39915e-07,0.0,5473,8.0,14.545455,addition,No Data,Q2 2021,FINANCE,13F,09/30/2021,78.8024,85.73
Bitfarms ltd.,BITF,"",1091.0,5000.0,1.39915e-07,,5474,1091.0,,new,0.0006289,Q3 2021,INFORMATION TECHNOLOGY,13F,09/30/2021,4.25,8.56
Ishares u.s. healthcare etf-ishares u.s. healthcare etf,IYH,"",14.0,4000.0,1.11932e-07,,5475,14.0,,new,No Data,Q4 2016,HEALTH CARE,13F,09/30/2021,275.92,288.56
Bel fuse inc class a,BELFA,"",246.0,4000.0,1.11932e-07,0.0,5476,0.0,0.0,,0.0114690,Q1 2017,INFORMATION TECHNOLOGY,13F,09/30/2021,22.67,15.56
First trust enhanced equity income fund,FFA,"",204.0,4000.0,1.11932e-07,,5477,204.0,,new,No Data,Q3 2021,FINANCE,13F,09/30/2021,19.7,21.32
China automotive systems inc,CAAS,"",1180.0,4000.0,1.11932e-07,0.0,5478,0.0,0.0,,0.0038247,Q1 2019,CONSUMER DISCRETIONARY,13F,09/30/2021,4.74,3.89
First trust health care alphadex fund-first trust health care alphadex fund,FXH,"",32.0,4000.0,1.11932e-07,0.0,5479,0.0,0.0,,No Data,Q1 2021,FINANCE,13F,09/30/2021,108.61,121.73
Vanguard mega cap index fund-etf shares,MGC,"",25.0,4000.0,1.11932e-07,0.0,5480,-3.0,-10.714286,reduction,No Data,Q4 2015,FINANCE,13F,09/30/2021,101.33,166.32
Fidelity msci information technology index etf-fidelity msci information technology index etf,FTEC,"",36.0,4000.0,1.11932e-07,0.0,5481,0.0,0.0,,No Data,Q2 2020,FINANCE,13F,09/30/2021,82.24,133.45
Invesco optimum yield diver commodity st,PDBC,"",209.0,4000.0,1.11932e-07,0.0,5482,0.0,0.0,,No Data,Q1 2021,FINANCE,13F,09/30/2021,17.24,21.95
Ishares ibonds dec 2022 term muni bond etf,IBMK,"",137.0,4000.0,1.11932e-07,,5483,137.0,,new,No Data,Q1 2017,FINANCE,13F,09/30/2021,26.18,26.105
Ishares ibonds dec 2021 term muni bond etf,IBMJ,"",141.0,4000.0,1.11932e-07,0.0,5484,-4.0,-2.758621,reduction,No Data,Q1 2017,FINANCE,13F,09/30/2021,25.52,25.56
Vanguard international high dividend yield etf,VYMI,"",59.0,4000.0,1.11932e-07,0.0,5485,-15.0,-20.27027,reduction,No Data,Q3 2020,FINANCE,13F,09/30/2021,52.06,67.79
Amplify online retail etf,IBUY,"",39.0,4000.0,1.11932e-07,0.0,5486,0.0,0.0,,No Data,Q1 2021,FINANCE,13F,09/30/2021,124.18,110.63
Ishares ibonds dec 2023 term muni bond etf,IBML,"",139.0,4000.0,1.11932e-07,,5487,139.0,,new,No Data,Q3 2021,FINANCE,13F,09/30/2021,26.0,25.95
Ishares ibonds dec 2024 term muni bond etf,IBMM,"",135.0,4000.0,1.11932e-07,,5488,135.0,,new,No Data,Q3 2021,FINANCE,13F,09/30/2021,26.94,26.82
Ishares ibonds dec 2025 term muni bond etf,IBMN,"",133.0,4000.0,1.11932e-07,,5489,133.0,,new,No Data,Q3 2021,FINANCE,13F,09/30/2021,27.955,27.86
Columbia research enhanced value etf,REVS,"",200.0,4000.0,1.11932e-07,,5490,200.0,,new,No Data,Q3 2021,FINANCE,13F,09/30/2021,20.135,21.21
High tide,HITI,"",714.0,4000.0,1.11932e-07,,5491,714.0,,new,0.0013547,Q3 2021,CONSUMER DISCRETIONARY,13F,09/30/2021,6.25,6.88
Ishares morningstar small-cap value etf-ishares morningstar small-cap value etf,ISCV,"",45.0,3000.0,8.39491e-08,0.0,5492,0.0,0.0,,No Data,Q1 2017,FINANCE,13F,09/30/2021,48.06,61.3
Universal security instruments  inc.,UUU,"",622.0,3000.0,8.39491e-08,0.0,5493,0.0,0.0,,0.0268928,Q1 2017,INDUSTRIALS,13F,09/30/2021,2.95,4.04
Ishares dow jones u.s. etf-ishares dow jones u.s. etf,IYY,"",29.0,3000.0,8.39491e-08,0.0,5494,0.0,0.0,,No Data,Q4 2015,FINANCE,13F,09/30/2021,104.36,117.47
Golden star resources ltd,GSS,"",1093.0,3000.0,8.39491e-08,0.0,5495,-7756.0,-87.648322,reduction,0.0009445,Q1 2021,MATERIALS,13F,09/30/2021,2.85,3.73
Ishares msci switzerland etf-ishares msci switzerland etf,EWL,"",58.0,3000.0,8.39491e-08,0.0,5496,1.0,1.754386,addition,No Data,Q4 2014,FINANCE,13F,09/30/2021,37.8728,50.97
Invesco ftse rafi us 1500 small-mid etf-invesco ftse rafi us 1500 small-mid etf,PRFZ,"",15.0,3000.0,8.39491e-08,0.0,5497,0.0,0.0,,No Data,Q3 2016,FINANCE,13F,09/30/2021,135.16,197.58
Spdr(r) s & p 600 small cap growth etf-spdr(r) s & p 600 small cap growth etf,SLYG,"",29.0,3000.0,8.39491e-08,0.0,5498,-232.0,-88.888889,reduction,No Data,Q4 2015,FINANCE,13F,09/30/2021,57.05,95.16
Vanguard materials index fund-etf shares,VAW,"",20.0,3000.0,8.39491e-08,0.0,5499,0.0,0.0,,No Data,Q2 2016,FINANCE,13F,09/30/2021,126.36,194.31
National security group  inc.,NSEC,"",249.0,3000.0,8.39491e-08,0.0,5500,0.0,0.0,,0.0098317,Q1 2017,FINANCE,13F,09/30/2021,14.9,9.88
Taitron components inc  class a,TAIT,"",800.0,3000.0,8.39491e-08,0.0,5501,0.0,0.0,,0.0157061,Q1 2017,INFORMATION TECHNOLOGY,13F,09/30/2021,3.01,4.69
Chicago rivet and machine co.,CVR,"",126.0,3000.0,8.39491e-08,0.0,5502,0.0,0.0,,0.0130417,Q1 2017,INDUSTRIALS,13F,09/30/2021,36.14,27.0
Ckx lands inc,CKX,"",229.0,3000.0,8.39491e-08,0.0,5503,0.0,0.0,,0.0117890,Q1 2017,ENERGY,13F,09/30/2021,11.9,12.09
Alps alerian mlp etf,AMLP,"",100.0,3000.0,8.39491e-08,0.0,5504,0.0,0.0,,No Data,Q4 2020,FINANCE,13F,09/30/2021,25.66,34.23
Enservco corp,ENSV,"",1933.0,3000.0,8.39491e-08,0.0,5505,0.0,0.0,,0.0169076,Q1 2017,ENERGY,13F,09/30/2021,45.72,1.18
Spdr portfolio msci glbl stock market et,SPGM,"",63.0,3000.0,8.39491e-08,0.0,5506,0.0,0.0,,No Data,Q1 2021,FINANCE,13F,09/30/2021,52.35,58.61
Vaneck vectors fallen angel high yield bond etf-vaneck vectors fallen angel high yield bond etf,ANGL,"",99.0,3000.0,8.39491e-08,0.0,5507,0.0,0.0,,No Data,Q4 2018,FINANCE,13F,09/30/2021,29.74,33.01
Jpmorgan ultra-short income etf,JPST,"",62.0,3000.0,8.39491e-08,0.0,5508,61.0,6100.0,addition,No Data,Q4 2019,FINANCE,13F,09/30/2021,50.7203,50.59
Xtrackers msci emerging markets esg leaders equity etf-xtrackers msci emerging markets esg leaders equity etf,EMSG,"",85.0,3000.0,8.39491e-08,0.0,5509,0.0,0.0,,No Data,Q4 2019,FINANCE,13F,09/30/2021,27.42,33.229
Ishares ibonds dec 2021 term corp etf,IBDM,PRN,140.0,3000.0,8.39491e-08,,5510,140.0,,new,No Data,Q3 2021,FINANCE,13F,09/30/2021,,24.71
Ishares ibonds dec 2022 term corp etf,IBDN,PRN,137.0,3000.0,8.39491e-08,,5511,137.0,,new,No Data,Q3 2021,FINANCE,13F,09/30/2021,,25.23
Ishares ibonds dec 2023 term corp etf,IBDO,PRN,132.0,3000.0,8.39491e-08,,5512,132.0,,new,No Data,Q3 2021,FINANCE,13F,09/30/2021,,25.83
Ishares ibonds dec 2024 term corp etf,IBDP,PRN,131.0,3000.0,8.39491e-08,,5513,131.0,,new,No Data,Q3 2021,FINANCE,13F,09/30/2021,,26.03
Ishares ibonds dec 2025 term corp etf,IBDQ,PRN,128.0,3000.0,8.39491e-08,,5514,128.0,,new,No Data,Q3 2021,FINANCE,13F,09/30/2021,,26.57
American shared hospital services,AMS,"",709.0,2000.0,5.5966e-08,0.0,5515,0.0,0.0,,0.0120825,Q1 2017,HEALTH CARE,13F,09/30/2021,4.33,2.69
Invesco ftse rafi us 1000 etf-invesco ftse rafi us 1000 etf,PRF,"",14.0,2000.0,5.5966e-08,0.0,5516,0.0,0.0,,No Data,Q4 2015,FINANCE,13F,09/30/2021,104.03,169.82
Spdr(r) s & p 400 mid cap growth etf-spdr(r) s & p 400 mid cap growth etf,MDYG,"",27.0,2000.0,5.5966e-08,0.0,5517,0.0,0.0,,No Data,Q2 2019,FINANCE,13F,09/30/2021,63.48,83.41
Spdr(r) s & p 600 small cap value etf-spdr(r) s & p 600 small cap value etf,SLYV,"",22.0,2000.0,5.5966e-08,0.0,5518,15.0,214.285714,addition,No Data,Q2 2019,FINANCE,13F,09/30/2021,81.9695,88.6
Vanguard information technology index fund-etf shares,VGT,"",5.0,2000.0,5.5966e-08,0.0,5519,-150.0,-96.774194,reduction,No Data,Q3 2018,INFORMATION TECHNOLOGY,13F,09/30/2021,354.13,451.57
Schmitt industries inc. ore,SMIT,"",498.0,2000.0,5.5966e-08,0.0,5520,0.0,0.0,,0.0131520,Q1 2017,INFORMATION TECHNOLOGY,13F,09/30/2021,1.88,6.03
Unico american corp.,UNAM,"",619.0,2000.0,5.5966e-08,0.0,5521,0.0,0.0,,0.0116685,Q1 2017,FINANCE,13F,09/30/2021,9.55,3.18
Invesco ftse rafi emerging markets etf,PXH,"",85.0,2000.0,5.5966e-08,0.0,5522,1.0,1.190476,addition,No Data,Q3 2017,FINANCE,13F,09/30/2021,20.7094,22.56
Vanguard extended duration treasury index fund-etf shares,EDV,"",12.0,2000.0,5.5966e-08,0.0,5523,0.0,0.0,,No Data,Q4 2015,FINANCE,13F,09/30/2021,148.86,137.84
Vanguard mega cap value index fund-etf shares,MGV,"",23.0,2000.0,5.5966e-08,0.0,5524,-78.0,-77.227723,reduction,No Data,Q4 2015,FINANCE,13F,09/30/2021,78.61,104.55
Wilhelmina international inc,WHLM,"",303.0,2000.0,5.5966e-08,0.0,5525,0.0,0.0,,0.0058751,Q1 2017,FINANCE,13F,09/30/2021,6.69,5.48
Ishares russell top 200 value etf,IWX,"",36.0,2000.0,5.5966e-08,0.0,5526,0.0,0.0,,No Data,Q4 2015,FINANCE,13F,09/30/2021,41.72,68.99
Proshares vix mid-term futures etf,VIXM,"",50.0,2000.0,5.5966e-08,0.0,5527,-18.0,-26.470588,reduction,No Data,Q2 2020,FINANCE,13F,09/30/2021,40.24,30.77
Spdr(r) bloomberg barclays emerging markets local bond etf-spdr(r) bloomberg barclays emerging markets local bond etf,EBND,"",65.0,2000.0,5.5966e-08,0.0,5528,-215.0,-76.785714,reduction,No Data,Q1 2020,FINANCE,13F,09/30/2021,25.96,24.76
Global x lithium & battery tech etf,LIT,"",22.0,2000.0,5.5966e-08,0.0,5529,0.0,0.0,,No Data,Q4 2019,FINANCE,13F,09/30/2021,27.34,93.21
Proshares ultra vix short term futures e,UVXY,"",70.0,2000.0,5.5966e-08,,5530,70.0,,new,No Data,Q3 2021,FINANCE,13F,09/30/2021,,
Spdr s&p 1500 value tilt etf-spdr s&p 1500 value tilt etf,VLU,"",11.0,2000.0,5.5966e-08,0.0,5531,0.0,0.0,,No Data,Q2 2018,FINANCE,13F,09/30/2021,101.98,154.48
Regulus therapeutics inc,RGLS,"",2320.0,2000.0,5.5966e-08,0.0,5532,0.0,0.0,,0.0026654,Q4 2014,HEALTH CARE,13F,09/30/2021,156.34,0.41
Tuniu corp adr,TOUR,"",1002.0,2000.0,5.5966e-08,0.0,5533,-4305.0,-81.119276,reduction,0.0008511,Q1 2021,COMMUNICATIONS,13F,09/30/2021,2.69,1.32
Spdr euro stoxx small cap quality mix etf,QEFA,"",21.0,2000.0,5.5966e-08,0.0,5534,-82.0,-79.61165,reduction,No Data,Q2 2019,FINANCE,13F,09/30/2021,63.08,77.85
Conifer holdings inc,CNFR,"",833.0,2000.0,5.5966e-08,0.0,5535,0.0,0.0,,0.0085970,Q1 2017,FINANCE,13F,09/30/2021,6.26,2.53
Goldman sachs activebeta(r) emerging markets equity etf-goldman sachs activebeta(r) emerging markets equity etf,GEM,"",63.0,2000.0,5.5966e-08,0.0,5536,0.0,0.0,,No Data,Q3 2020,FINANCE,13F,09/30/2021,38.43,37.66
Bright scholar education holdings ltd adr,BEDU,"",645.0,2000.0,5.5966e-08,,5537,645.0,,new,0.0025223,Q2 2019,CONSUMER DISCRETIONARY,13F,09/30/2021,2.87,1.91
Franklin libertyq us equity etf,FLQL,"",44.0,2000.0,5.5966e-08,0.0,5538,0.0,0.0,,No Data,Q4 2018,FINANCE,13F,09/30/2021,27.62,45.78
Ishares russell 2500 etf,SMMD,"",35.0,2000.0,5.5966e-08,,5539,35.0,,new,No Data,Q3 2021,FINANCE,13F,09/30/2021,64.2,69.16
Invesco s&p 500 minimum variance etf-invesco s&p 500 minimum variance etf,SPMV,"",49.0,2000.0,5.5966e-08,0.0,5540,0.0,0.0,,No Data,Q3 2020,FINANCE,13F,09/30/2021,31.71,40.069
Vanguard esg u.s. stock etf-etf shares,ESGV,"",30.0,2000.0,5.5966e-08,0.0,5541,0.0,0.0,,No Data,Q1 2021,FINANCE,13F,09/30/2021,75.83,87.59
Xtrackers msci usa esg leaders equity etf-xtrackers msci usa esg leaders equity etf,USSG,"",45.0,2000.0,5.5966e-08,0.0,5542,0.0,0.0,,No Data,Q1 2021,FINANCE,13F,09/30/2021,36.47,44.121
Ishares ibonds dec 2026 term muni bond etf,IBMO,"",60.0,2000.0,5.5966e-08,,5543,60.0,,new,No Data,Q3 2021,FINANCE,13F,09/30/2021,26.885,26.805
Ishares ibonds dec 2027 term muni bond etf,IBMP,"",59.0,2000.0,5.5966e-08,,5544,59.0,,new,No Data,Q3 2021,FINANCE,13F,09/30/2021,27.01,26.925
Amryt pharma plc,AMYT,"",154.0,2000.0,5.5966e-08,,5545,154.0,,new,0.0002433,Q3 2021,HEALTH CARE,13F,09/30/2021,12.045,11.23
Leo holdings corp ii,LHC.WS,"",3073.0,2000.0,5.5966e-08,0.0,5546,0.0,0.0,,N/A,Q1 2021, ,13F,09/30/2021,,
Waterdrop inc,WDH,"",898.0,2000.0,5.5966e-08,,5547,898.0,,new,0.0002860,Q3 2021,FINANCE,13F,09/30/2021,2.39,1.81
Dimensional world ex u.s. core equity 2 etf,DFAX,"",64.0,2000.0,5.5966e-08,,5548,64.0,,new,No Data,Q3 2021,FINANCE,13F,09/30/2021,25.88,26.55
Electro-sensors inc.,ELSE,"",222.0,1000.0,2.7983e-08,0.0,5549,0.0,0.0,,0.0065380,Q1 2017,INFORMATION TECHNOLOGY,13F,09/30/2021,4.31,5.76
Trio-tech international,TRT,"",311.0,1000.0,2.7983e-08,0.0,5550,0.0,0.0,,0.0079478,Q1 2017,INFORMATION TECHNOLOGY,13F,09/30/2021,4.14,9.1
Vaneck vect gold miners etf,GDX,"",22.0,1000.0,2.7983e-08,0.0,5551,0.0,0.0,,No Data,Q3 2019,FINANCE,13F,09/30/2021,28.33,34.56
Vanguard energy index fund-etf shares,VDE,"",19.0,1000.0,2.7983e-08,0.0,5552,18.0,1800.0,addition,No Data,Q1 2021,FINANCE,13F,09/30/2021,73.5895,80.53
Spdr(r) bloomberg barclays international treasury bond etf-spdr(r) bloomberg barclays international treasury bond etf,BWX,"",40.0,1000.0,2.7983e-08,0.0,5553,-623.0,-93.966817,reduction,No Data,Q4 2015,FINANCE,13F,09/30/2021,24.98,28.29
Income opportunity realty investors inc,IOR,"",108.0,1000.0,2.7983e-08,0.0,5554,0.0,0.0,,0.0025909,Q1 2017,REAL ESTATE,13F,09/30/2021,11.61,12.91
Servotronics inc.,SVT,"",113.0,1000.0,2.7983e-08,0.0,5555,0.0,0.0,,0.0045351,Q1 2017,INDUSTRIALS,13F,09/30/2021,10.11,11.52
Arts-way manufacturing co.  inc.,ARTW,"",304.0,1000.0,2.7983e-08,0.0,5556,0.0,0.0,,0.0067123,Q1 2017,INDUSTRIALS,13F,09/30/2021,3.48,3.8
Invesco ftse rafi developed markets ex-u,PXF,"",12.0,1000.0,2.7983e-08,0.0,5557,0.0,0.0,,No Data,Q4 2015,FINANCE,13F,09/30/2021,41.55,48.22
First trust mid cap core alphadex fund-first trust mid cap core alphadex fund,FNX,"",7.0,1000.0,2.7983e-08,0.0,5558,0.0,0.0,,No Data,Q2 2020,FINANCE,13F,09/30/2021,62.48,105.99
Vaneck vectors short muni etf-vaneck vectors short muni etf,SMB,"",79.0,1000.0,2.7983e-08,0.0,5559,0.0,0.0,,No Data,Q3 2016,FINANCE,13F,09/30/2021,17.67,17.92
Spdr s&p emerging markets small cap etf,EWX,"",15.0,1000.0,2.7983e-08,,5560,15.0,,new,No Data,Q3 2021,FINANCE,13F,09/30/2021,58.65,60.82
Wisdomtree emerging markets local debt fund-n/a,ELD,"",20.0,1000.0,2.7983e-08,0.0,5561,0.0,0.0,,No Data,Q2 2016,FINANCE,13F,09/30/2021,37.76,30.55
Vanguard s&p mid-cap 400 growth index fund-etf shares,IVOG,"",5.0,1000.0,2.7983e-08,0.0,5562,0.0,0.0,,No Data,Q2 2021,FINANCE,13F,09/30/2021,200.73,216.64
Ishares msci usa equal weighted etf-ishares msci usa equal weighted etf,EUSA,"",11.0,1000.0,2.7983e-08,0.0,5563,0.0,0.0,,No Data,Q1 2017,FINANCE,13F,09/30/2021,49.84,90.32
Pimco 0-5 year high yield corporate bond index exchange-traded fund-pimco 0-5 year high yield corporate bond index exchange-traded fund,HYS,"",9.0,1000.0,2.7983e-08,0.0,5564,0.0,0.0,,No Data,Q3 2019,FINANCE,13F,09/30/2021,99.76,98.83
Pimco active bond exchange-traded fund-pimco active bond exchange-traded fund,BOND,"",7.0,1000.0,2.7983e-08,,5565,7.0,,new,No Data,Q3 2021,FINANCE,13F,09/30/2021,110.55,109.31
Invesco s&p smallcap low volatility etf-invesco s&p smallcap low volatility etf,XSLV,"",27.0,1000.0,2.7983e-08,0.0,5566,12.0,80.0,addition,No Data,Q2 2021,FINANCE,13F,09/30/2021,46.9878,51.27
Lightinthebox holding co. ltd adr,LITB,"",442.0,1000.0,2.7983e-08,0.0,5567,-9584.0,-95.591462,reduction,0.0003944,Q1 2021,CONSUMER DISCRETIONARY,13F,09/30/2021,2.07,1.62
Spdr bloomberg barclays 1-10 year tips etf-spdr bloomberg barclays 1-10 year tips etf,TIPX,"",30.0,1000.0,2.7983e-08,0.0,5568,0.0,0.0,,No Data,Q1 2020,FINANCE,13F,09/30/2021,19.63,21.43
Tortoise midstream energy closed fund,NTG,"",25.0,1000.0,2.7983e-08,,5569,25.0,,new,No Data,Q3 2021,ENERGY,13F,09/30/2021,28.87,33.1
Iq 50 percent hedged ftse international etf-iq 50 percent hedged ftse international etf,HFXI,"",38.0,1000.0,2.7983e-08,0.0,5570,0.0,0.0,,No Data,Q3 2019,FINANCE,13F,09/30/2021,20.34,25.43
Wisdomtree yield enhanced u.s. aggregate bond fund-n/a,AGGY,"",19.0,1000.0,2.7983e-08,0.0,5571,0.0,0.0,,No Data,Q1 2019,FINANCE,13F,09/30/2021,52.24,51.69
Proshares s&p 500 ex-technology etf-proshares s&p 500 ex-technology etf,SPXT,"",16.0,1000.0,2.7983e-08,0.0,5572,0.0,0.0,,No Data,Q3 2019,FINANCE,13F,09/30/2021,55.59,79.562
Spdr s&p 500 fossil fuel reserves free etf-spdr s&p 500 fossil fuel reserves free etf,SPYX,"",6.0,1000.0,2.7983e-08,,5573,6.0,,new,No Data,Q3 2020,FINANCE,13F,09/30/2021,106.23,115.9
Vicinity motor corp,VEV,"",209.0,1000.0,2.7983e-08,,5574,209.0,,new,0.0006779,Q3 2021, ,13F,09/30/2021,4.94,3.82
Fidelity quality factor etf-fidelity quality factor etf,FQAL,"",11.0,1000.0,2.7983e-08,0.0,5575,0.0,0.0,,No Data,Q3 2018,FINANCE,13F,09/30/2021,35.66,54.7
Goldman sachs access treasury 0-1 year etf-goldman sachs access treasury 0-1 year etf,GBIL,"",8.0,1000.0,2.7983e-08,,5576,8.0,,new,No Data,Q3 2021,FINANCE,13F,09/30/2021,100.08,100.07
Ishares ibonds dec 2026 term corporate etf,IBDR,PRN,46.0,1000.0,2.7983e-08,,5577,46.0,,new,No Data,Q3 2021,FINANCE,13F,09/30/2021,,26.13
Ishares ibonds dec 2027 term corporate etf,IBDS,PRN,45.0,1000.0,2.7983e-08,,5578,45.0,,new,No Data,Q3 2021,FINANCE,13F,09/30/2021,,26.56
Invesco russell 2000 dynamic multifactor etf-invesco russell 2000 dynamic multifactor etf,OMFS,"",33.0,1000.0,2.7983e-08,0.0,5579,0.0,0.0,,No Data,Q2 2021,FINANCE,13F,09/30/2021,41.56,44.26
Ishares ibonds dec 2028 term corporate etf,IBDT,"",43.0,1000.0,2.7983e-08,,5580,43.0,,new,No Data,Q3 2021,FINANCE,13F,09/30/2021,28.65,28.34
Vanguard esg international stock etf-etf shares,VSGX,"",15.0,1000.0,2.7983e-08,0.0,5581,0.0,0.0,,No Data,Q2 2021,FINANCE,13F,09/30/2021,64.15,64.09
Ishares global green bond etf,BGRN,"",22.0,1000.0,2.7983e-08,,5582,22.0,,new,No Data,Q3 2021,FINANCE,13F,09/30/2021,54.87,54.878
Cemtrex inc,CETX,"",788.0,1000.0,2.7983e-08,0.0,5583,0.0,0.0,,0.0037917,Q2 2019,INDUSTRIALS,13F,09/30/2021,3.18,
Ishares ibonds dec 2029 term corporate etf,IBDU,"",45.0,1000.0,2.7983e-08,,5584,45.0,,new,No Data,Q3 2021,FINANCE,13F,09/30/2021,26.615,26.32
Janone ord shs,5AR1:FWB2,"",173.0,1000.0,2.7983e-08,0.0,5585,0.0,0.0,,N/A,Q3 2019, ,13F,09/30/2021,,
Jpmorgan betabuilders international equity etf,BBIN,"",20.0,1000.0,2.7983e-08,0.0,5586,5.0,33.333333,addition,No Data,Q2 2021,FINANCE,13F,09/30/2021,59.54,60.95
Ishares ibonds dec 2030 term corporate etf,IBDV,"",47.0,1000.0,2.7983e-08,,5587,47.0,,new,No Data,Q2 2020,FINANCE,13F,09/30/2021,25.298,25.03
Summit midstream partners lp,SMLP,"",15.0,1000.0,2.7983e-08,0.0,5588,0.0,0.0,,N/A,Q2 2021, ,13F,09/30/2021,,
Jpmorgan emerging markets equity core etf,JEMA,"",16.0,1000.0,2.7983e-08,0.0,5589,2.0,14.285714,addition,No Data,Q2 2021,FINANCE,13F,09/30/2021,50.67,48.901
Autodesk  inc.,ADSK,CALL,0.0,0.0,0.0,0.0,5590,-5100.0,-100.0,soldall,N/A,Q1 2020,INFORMATION TECHNOLOGY,13F,09/30/2021,,330.55
On semiconductor corp,ON,PRN,0.0,0.0,0.0,0.0004,5591,-6969000.0,-100.0,soldall,N/A,Q1 2014,INFORMATION TECHNOLOGY,13F,09/30/2021,,62.4
Bank of america corp. (north carolina national bank),BAC,CALL,0.0,0.0,0.0,0.0011,5592,-960300.0,-100.0,soldall,N/A,Q2 2020,FINANCE,13F,09/30/2021,,46.51
Conocophillips (phillips petroleum),COP,CALL,0.0,0.0,0.0,0.0019,5593,-1094700.0,-100.0,soldall,N/A,Q4 2020,ENERGY,13F,09/30/2021,,71.97
Illinois tool works inc,ITW,CALL,0.0,0.0,0.0,0.0024,5594,-391600.0,-100.0,soldall,N/A,Q2 2021,INDUSTRIALS,13F,09/30/2021,,242.64
Nvidia corp.,NVDA,CALL,0.0,0.0,0.0,0.0009,5595,-158000.0,-100.0,soldall,N/A,Q3 2020,INFORMATION TECHNOLOGY,13F,09/30/2021,,292.61
Maxim integrated products inc,MXIM,"",0.0,0.0,0.0,0.0707,5596,-24122903.0,-100.0,soldall,N/A,Q4 2008,INFORMATION TECHNOLOGY,13F,09/30/2021,54.39,
