Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
National security group  inc.,NSEC,,249,3000,8.34E-08,0,5381,-184,-42.494226,reduction,0.0098317,Q1 2017,FINANCE,13F,6/30/21,14.9,10.11
Schmitt industries inc. ore,SMIT,,498,3000,8.34E-08,0,5382,0,0,,0.013152,Q1 2017,INFORMATION TECHNOLOGY,13F,6/30/21,1.88,3.97
Unico american corp.,UNAM,,619,3000,8.34E-08,0,5383,0,0,,0.0116685,Q1 2017,FINANCE,13F,6/30/21,9.55,3.34
Chicago rivet and machine co.,CVR,,126,3000,8.34E-08,0,5384,0,0,,0.0130417,Q1 2017,INDUSTRIALS,13F,6/30/21,36.14,26.9
Ckx lands inc,CKX,,229,3000,8.34E-08,0,5385,0,0,,0.011789,Q1 2017,ENERGY,13F,6/30/21,11.9,11.86
Achieve life sciences inc,ACHV,,327,3000,8.34E-08,0,5386,-58,-15.064935,reduction,0.0034595,Q1 2017,HEALTH CARE,13F,6/30/21,1037356.23,8.29
Renren inc adr,RENN,,257,3000,8.34E-08,0,5387,0,0,,0.0014913,Q1 2021,INFORMATION TECHNOLOGY,13F,6/30/21,9.05,25.06
Enservco corp,ENSV,,1933,3000,8.34E-08,0,5388,0,0,,0.0169076,Q1 2017,ENERGY,13F,6/30/21,45.72,1.16
Invesco kbw bank etf,KBWB,,49,3000,8.34E-08,0,5389,10,25.641026,addition,No Data,Q1 2021,FINANCE,13F,6/30/21,62.4043,71.42
Spdr portfolio msci glbl stock market et,SPGM,,63,3000,8.34E-08,0,5390,0,0,,No Data,Q1 2021,FINANCE,13F,6/30/21,52.35,57.75
Vaneck vectors fallen angel high yield bond etf-vaneck vectors fallen angel high yield bond etf,ANGL,,99,3000,8.34E-08,0.0011,5391,-1129770,-99.991238,reduction,No Data,Q4 2018,FINANCE,13F,6/30/21,29.74,33.08
Victoryshares us eq income enhanced vola,CDC,,52,3000,8.34E-08,0,5392,-14,-21.212121,reduction,No Data,Q1 2018,FINANCE,13F,6/30/21,45.3,66.668
Medley management inc,MDLM,,482,3000,8.34E-08,0,5393,0,0,,0.0157421,Q1 2016,FINANCE,13F,6/30/21,81.72,
Goldman sachs activebeta emerging markets equity etf,GEM,,63,3000,8.34E-08,0,5394,0,0,,No Data,Q3 2020,FINANCE,13F,6/30/21,38.43,37.18
Aurora mobile ltd,JG,,1008,3000,8.34E-08,0,5395,-1893,-65.253361,reduction,0.0010908,Q1 2021,INFORMATION TECHNOLOGY,13F,6/30/21,4.23,1.47
Xtrackers msci emerging markets esg leaders equity etf,EMSG,,85,3000,8.34E-08,0,5396,0,0,,No Data,Q4 2019,FINANCE,13F,6/30/21,27.42,32.727
Leo holdings corp ii,LHC.WS,,3073,3000,8.34E-08,0,5397,0,0,,N/A,Q1 2021, ,13F,6/30/21,,
American shared hospital services,AMS,,709,2000,5.56E-08,0,5398,0,0,,0.0120825,Q1 2017,HEALTH CARE,13F,6/30/21,4.33,2.92
Trio-tech international,TRT,,311,2000,5.56E-08,0,5399,0,0,,0.0079478,Q1 2017,INFORMATION TECHNOLOGY,13F,6/30/21,4.14,4.5
Invesco ftse rafi us 1000 etf-invesco ftse rafi us 1000 etf,PRF,,14,2000,5.56E-08,0,5400,-1008,-98.630137,reduction,No Data,Q4 2015,FINANCE,13F,6/30/21,104.03,166.87
Ishares msci singapore capped etf,EWS,,98,2000,5.56E-08,0,5401,0,0,,No Data,Q1 2017,FINANCE,13F,6/30/21,18.79,24.05
Spdr(r) s & p 400 mid cap growth etf-spdr(r) s & p 400 mid cap growth etf,MDYG,,27,2000,5.56E-08,0,5402,13,92.857143,addition,No Data,Q2 2019,FINANCE,13F,6/30/21,63.4785,81.36
Invesco ftse rafi emerging markets etf,PXH,,84,2000,5.56E-08,0,5403,-3273,-97.497766,reduction,No Data,Q3 2017,FINANCE,13F,6/30/21,20.69,22.34
Vanguard extended duration treasury etf,EDV,,12,2000,5.56E-08,0.0004,5404,-120667,-99.990056,reduction,No Data,Q4 2015,FINANCE,13F,6/30/21,148.86,139.58
Invesco preferred etf,PGX,,150,2000,5.56E-08,,5405,150,,new,No Data,Q2 2021,FINANCE,13F,6/30/21,15.32,15.08
Wilhelmina international inc,WHLM,,303,2000,5.56E-08,0,5406,0,0,,0.0058751,Q1 2017,FINANCE,13F,6/30/21,6.69,5.49
Ishares russell top 200 value etf,IWX,,36,2000,5.56E-08,0,5407,0,0,,No Data,Q4 2015,FINANCE,13F,6/30/21,41.72,68.88
Ishares russell top 200 etf,IWL,,23,2000,5.56E-08,0,5408,0,0,,No Data,Q3 2019,FINANCE,13F,6/30/21,68.93,110.5
Proshares vix mid-term futures etf,VIXM,,68,2000,5.56E-08,0,5409,-20,-22.727273,reduction,No Data,Q2 2020,FINANCE,13F,6/30/21,40.24,30.41
Global x lithium & battery tech etf,LIT,,22,2000,5.56E-08,0,5410,0,0,,No Data,Q4 2019,FINANCE,13F,6/30/21,27.34,91.91
Spdr s&p 1500 value tilt etf-spdr s&p 1500 value tilt etf,VLU,,11,2000,5.56E-08,0,5411,-26,-70.27027,reduction,No Data,Q2 2018,FINANCE,13F,6/30/21,101.98,151.79
Regulus therapeutics inc,RGLS,,2320,2000,5.56E-08,0,5412,0,0,,0.0026654,Q4 2014,HEALTH CARE,13F,6/30/21,156.34,0.46
Leju holdings ltd adr,LEJU,,1174,2000,5.56E-08,0,5413,-6093,-83.844778,reduction,0.0008582,Q1 2021,COMMUNICATIONS,13F,6/30/21,2.47,1.42
Conifer holdings inc,CNFR,,833,2000,5.56E-08,0,5414,-15772,-94.983439,reduction,0.008597,Q1 2017,FINANCE,13F,6/30/21,6.26,2.71
Franklin libertyq us equity etf,FLQL,,44,2000,5.56E-08,0,5415,-35,-44.303797,reduction,No Data,Q4 2018,FINANCE,13F,6/30/21,27.62,44.65
Invesco s&p 500 minimum variance etf,SPMV,,49,2000,5.56E-08,0,5416,0,0,,No Data,Q3 2020,FINANCE,13F,6/30/21,31.71,39.337
Vanguard esg us stock etf,ESGV,,30,2000,5.56E-08,0,5417,10,50,addition,No Data,Q1 2021,FINANCE,13F,6/30/21,75.8267,85.73
Xtrackers msci usa esg leaders equity etf,USSG,,45,2000,5.56E-08,0,5418,0,0,,No Data,Q1 2021,FINANCE,13F,6/30/21,36.47,43.45
Gbs inc,GBS,,517,2000,5.56E-08,0,5419,-846,-62.068966,reduction,0.0034739,Q1 2021,HEALTH CARE,13F,6/30/21,5.65,2.04
Hudson cap inc,HUSN,,520,2000,5.56E-08,0,5420,0,0,,0.0081172,Q4 2020,FINANCE,13F,6/30/21,,2.26
Electro-sensors inc.,ELSE,,222,1000,2.78E-08,0,5421,-146,-39.673913,reduction,0.006538,Q1 2017,INFORMATION TECHNOLOGY,13F,6/30/21,4.31,5.15
Vaneck vect gold miners etf,GDX,,22,1000,2.78E-08,0.0002,5422,-187419,-99.988263,reduction,No Data,Q3 2019,FINANCE,13F,6/30/21,28.33,31.71
Spdr(r) s & p 600 small cap value etf-spdr(r) s & p 600 small cap value etf,SLYV,,7,1000,2.78E-08,0,5423,0,0,,No Data,Q2 2019,FINANCE,13F,6/30/21,81.99,84.31
Income opportunity realty investors inc,IOR,,108,1000,2.78E-08,0,5424,0,0,,0.0025909,Q1 2017,REAL ESTATE,13F,6/30/21,11.61,12.91
Servotronics inc.,SVT,,113,1000,2.78E-08,0,5425,0,0,,0.0045351,Q1 2017,INDUSTRIALS,13F,6/30/21,10.11,11.31
Arts-way manufacturing co.  inc.,ARTW,,304,1000,2.78E-08,0,5426,0,0,,0.0067123,Q1 2017,INDUSTRIALS,13F,6/30/21,3.48,3.71
Wisdomtree emerging markets equity income fund,DEM,,13,1000,2.78E-08,0,5427,0,0,,No Data,Q4 2015,FINANCE,13F,6/30/21,41.31,43.25
Invesco ftse rafi developed markets ex-u,PXF,,12,1000,2.78E-08,0,5428,-6659,-99.820117,reduction,No Data,Q4 2015,FINANCE,13F,6/30/21,41.55,48.29
Interlink electronics inc,LINK,,127,1000,2.78E-08,,5429,127,,new,0.001924,Q2 2021,INFORMATION TECHNOLOGY,13F,6/30/21,8.7,8.45
Cronos group inc,CRON,,75,1000,2.78E-08,,5430,75,,new,0.0000201,Q2 2021,FINANCE,13F,6/30/21,8.6,5.19
First trust mid cap core alphadex fund-first trust mid cap core alphadex fund,FNX,,7,1000,2.78E-08,0,5431,0,0,,No Data,Q2 2020,FINANCE,13F,6/30/21,62.48,102.83
Vaneck vectors short muni etf-vaneck vectors short muni etf,SMB,,79,1000,2.78E-08,0,5432,0,0,,No Data,Q3 2016,FINANCE,13F,6/30/21,17.67,17.94
Concord medical services holdings ltd adr,CCM,,511,1000,2.78E-08,0,5433,0,0,,0.0018152,Q1 2021,HEALTH CARE,13F,6/30/21,3.84,2.47
Wisdomtree emerging markets local debt fund,ELD,,20,1000,2.78E-08,0,5434,0,0,,No Data,Q2 2016,FINANCE,13F,6/30/21,37.76,30.78
Vanguard s&p mid-cap 400 growth etf,IVOG,,5,1000,2.78E-08,,5435,5,,new,No Data,Q2 2021,FINANCE,13F,6/30/21,200.73,211.74
Ishares msci usa equal weighted etf,EUSA,,11,1000,2.78E-08,0,5436,0,0,,No Data,Q1 2017,FINANCE,13F,6/30/21,49.84,88.4
Pimco 0-5 year high yield corporate bond index exchange-traded fund-pimco 0-5 year high yield corporate bond index exchange-traded fund,HYS,,9,1000,2.78E-08,0,5437,0,0,,No Data,Q3 2019,FINANCE,13F,6/30/21,99.76,99.02
Invesco s&p smallcap low volatility etf,XSLV,,15,1000,2.78E-08,,5438,15,,new,No Data,Q2 2021,FINANCE,13F,6/30/21,46.89,49.2
Spdr bloomberg barclays 1-10 year tips etf-spdr bloomberg barclays 1-10 year tips etf,TIPX,,30,1000,2.78E-08,0,5439,0,0,,No Data,Q1 2020,FINANCE,13F,6/30/21,19.63,21.18
Vaneck vectors short high yield muni etf-vaneck vectors short high yield muni etf,SHYD,,23,1000,2.78E-08,,5440,23,,new,No Data,Q2 2021,FINANCE,13F,6/30/21,25.45,24.97
Tarena international inc adr,TEDU,,243,1000,2.78E-08,0,5441,0,0,,0.0004968,Q1 2021,CONSUMER DISCRETIONARY,13F,6/30/21,3.14,0.871
Organigram holdings inc,OGI,,302,1000,2.78E-08,0,5442,300,15000,addition,0.0001007,Q1 2021,HEALTH CARE,13F,6/30/21,2.864,2.21
Proshares msci eafe dividend growers etf-proshares msci eafe dividend growers etf,EFAD,,17,1000,2.78E-08,0,5443,-19,-52.777778,reduction,No Data,Q1 2021,FINANCE,13F,6/30/21,43.49,47.265
Iq 50 percent hedged ftse international etf-iq 50 percent hedged ftse international etf,HFXI,,38,1000,2.78E-08,0,5444,-23,-37.704918,reduction,No Data,Q3 2019,FINANCE,13F,6/30/21,20.34,24.995
First trust nasdaq cybersecurity etf,CIBR,,20,1000,2.78E-08,,5445,20,,new,No Data,Q2 2021,FINANCE,13F,6/30/21,46.76,54.01
Victoryshares us large cap high div vola,CDL,,10,1000,2.78E-08,0,5446,0,0,,No Data,Q3 2019,FINANCE,13F,6/30/21,48.02,58.48
Wisdomtree barclays us aggregate bond enhanced yield fund,AGGY,,19,1000,2.78E-08,0,5447,0,0,,No Data,Q1 2019,FINANCE,13F,6/30/21,52.24,51.88
Proshares s&p 500 ex-technology etf-proshares s&p 500 ex-technology etf,SPXT,,16,1000,2.78E-08,0,5448,0,0,,No Data,Q3 2019,FINANCE,13F,6/30/21,55.59,78.765
Fidelity quality factor etf-fidelity quality factor etf,FQAL,,11,1000,2.78E-08,0,5449,0,0,,No Data,Q3 2018,FINANCE,13F,6/30/21,35.66,53.17
Oppenheimer russell 2000 dynamic multifactor etf,OMFS,,33,1000,2.78E-08,,5450,33,,new,No Data,Q2 2021,FINANCE,13F,6/30/21,41.56,41.782
Vanguard esg international stock etf,VSGX,,15,1000,2.78E-08,,5451,15,,new,No Data,Q2 2021,FINANCE,13F,6/30/21,64.15,63.39
Hexo corp,HEXO,,237,1000,2.78E-08,,5452,237,,new,0.0000833,Q2 2021,HEALTH CARE,13F,6/30/21,5.8,1.47
Cemtrex inc,CETX,,788,1000,2.78E-08,0,5453,0,0,,0.0037917,Q2 2019,INDUSTRIALS,13F,6/30/21,3.18,
Air t inc,AIRTW,,8317,1000,2.78E-08,0,5454,0,0,,N/A,Q2 2019, ,13F,6/30/21,,
Janone ord shs,5AR1:FWB2,,173,1000,2.78E-08,0,5455,0,0,,N/A,Q3 2019, ,13F,6/30/21,,
Jpmorgan betabuilders international equity etf,BBIN,,15,1000,2.78E-08,,5456,15,,new,No Data,Q2 2021,FINANCE,13F,6/30/21,59.77,60.64
Jpmorgan emerging markets equity core etf,JEMA,,14,1000,2.78E-08,,5457,14,,new,No Data,Q2 2021,FINANCE,13F,6/30/21,51.157,48.17
Diana shipping inc,DSX,,0,0,0,0,5458,-8221,-100,soldall,0,Q1 2020,TRANSPORTS,13F,6/30/21,1.48,5.01
Lowes companies  inc.,LOW,CALL,0,0,0,0.0007,5459,-129400,-100,soldall,N/A,Q4 2020,CONSUMER DISCRETIONARY,13F,6/30/21,,233.82
Bank of america corp. (north carolina national bank),BAC,PUT,0,0,0,0.002,5460,-1728700,-100,soldall,N/A,Q1 2021,FINANCE,13F,6/30/21,,47.78
Intel corp.,INTC,CALL,0,0,0,0.0043,5461,-2286700,-100,soldall,N/A,Q1 2021,INFORMATION TECHNOLOGY,13F,6/30/21,,49
Jpmorgan chase & co. (chemical bank),JPM,PUT,0,0,0,0.002,5462,-438200,-100,soldall,N/A,Q1 2021,FINANCE,13F,6/30/21,,169.89
Raytheon technologies corp. (united technologies),RTX,CALL,0,0,0,0.0014,5463,-618900,-100,soldall,N/A,Q2 2020,INDUSTRIALS,13F,6/30/21,,88.86
Houston wire & cable co,HWCC,,0,0,0,0.0001,5464,-475177,-100,soldall,N/A,Q1 2017,INDUSTRIALS,13F,6/30/21,6.67,
Greenbrier companies inc. (the),GBX,PRN,0,0,0,0,5465,-1501000,-100,soldall,N/A,Q2 2013,INDUSTRIALS,13F,6/30/21,,41.02
Home depot  inc. (the),HD,CALL,0,0,0,0.0031,5466,-342500,-100,soldall,N/A,Q1 2020,CONSUMER DISCRETIONARY,13F,6/30/21,,371.74
Walt disney co. (the),DIS,CALL,0,0,0,0.0019,5467,-350000,-100,soldall,N/A,Q2 2019,COMMUNICATIONS,13F,6/30/21,,169.07
Micron technology  inc.,MU,CALL,0,0,0,0.0008,5468,-325400,-100,soldall,N/A,Q4 2019,INFORMATION TECHNOLOGY,13F,6/30/21,,69.1
Morgan stanley,MS,PUT,0,0,0,0.0019,5469,-817500,-100,soldall,N/A,Q1 2021,FINANCE,13F,6/30/21,,102.78
Edwards lifesciences corp.,EW,CALL,0,0,0,0.0008,5470,-312200,-100,soldall,N/A,Q1 2021,HEALTH CARE,13F,6/30/21,,119.82
Hms holdings corp.,HMSY,,0,0,0,0.0156,5471,-14396075,-100,soldall,N/A,Q4 2009,HEALTH CARE,13F,6/30/21,23.1,
Ziff davis inc,ZD,PRN,0,0,0,0.0001,5472,-2630050,-100,soldall,N/A,Q2 2017,INFORMATION TECHNOLOGY,13F,6/30/21,,128.27
Seacor holdings inc.,CKH,,0,0,0,0.0039,5473,-3273300,-100,soldall,N/A,Q2 2009,ENERGY,13F,6/30/21,55.99,
Delta air lines inc.,DAL,PUT,0,0,0,0.0002,5474,-150000,-100,soldall,N/A,Q2 2020,TRANSPORTS,13F,6/30/21,,39.13
Firstenergy corp.,FE,CALL,0,0,0,0.0005,5475,-500000,-100,soldall,N/A,Q1 2021,UTILITIES AND TELECOMMUNICATIONS,13F,6/30/21,,38.53
Cooper tire & rubber co,CTB,,0,0,0,0.0134,5476,-8155873,-100,soldall,N/A,Q4 2008,CONSUMER DISCRETIONARY,13F,6/30/21,40.32,
Cubic corp,CUB,,0,0,0,0.0118,5477,-5391798,-100,soldall,N/A,Q4 2009,INDUSTRIALS,13F,6/30/21,56.42,
Mexico fund inc,MXF,,1,0,0,0,5478,0,0,,No Data,Q1 2021,FINANCE,13F,6/30/21,14.15,14.97
Varian medical systems  inc.,VAR,,0,0,0,0.0397,5479,-7648637,-100,soldall,N/A,Q4 2007,HEALTH CARE,13F,6/30/21,101.39,
Aegion corp. class a,AEGN,,0,0,0,0.0046,5480,-5431937,-100,soldall,N/A,Q4 2009,INDUSTRIALS,13F,6/30/21,22.77,
Flir systems inc,FLIR,,0,0,0,0.0126,5481,-7615309,-100,soldall,N/A,Q1 2009,INFORMATION TECHNOLOGY,13F,6/30/21,37.35,
Monster beverage corp.,MNST,CALL,0,0,0,0.0016,5482,-585500,-100,soldall,N/A,Q1 2021,CONSUMER STAPLES,13F,6/30/21,,85
Tcf financial corp (delisted merged with chemical financial),TCF,,0,0,0,0.023,5483,-16844369,-100,soldall,N/A,Q1 2009,FINANCE,13F,6/30/21,17.29,
Ionis phrmacutls,IONS,PRN,0,0,0,0.0001,5484,-1750000,-100,soldall,N/A,Q1 2017,HEALTH CARE,13F,6/30/21,,31.87
Pvh corp. (phillips jones - phillips van heusen corp.),PVH,CALL,0,0,0,0.0013,5485,-406200,-100,soldall,N/A,Q1 2021,CONSUMER DISCRETIONARY,13F,6/30/21,,109.33
General finance corp.,GFN,,0,0,0,0.0003,5486,-872504,-100,soldall,N/A,Q1 2017,INDUSTRIALS,13F,6/30/21,12.32,
Sm energy co,SM,PRN,0,0,0,0.001,5487,-35903000,-100,soldall,N/A,Q4 2019,ENERGY,13F,6/30/21,,34.32
Alphabet inc. class a,GOOGL,CALL,0,0,0,0.0012,5488,-20000,-100,soldall,N/A,Q3 2020,COMMUNICATIONS,13F,6/30/21,,2960.92
Ishares russell 1000 value etf,IWD,CALL,0,0,0,0.0006,5489,-140700,-100,soldall,No Data,Q1 2021,FINANCE,13F,6/30/21,,164.54
Nrg energy inc,NRG,PUT,0,0,0,0.0002,5490,-225000,-100,soldall,N/A,Q1 2021,UTILITIES AND TELECOMMUNICATIONS,13F,6/30/21,,39.89
Waddell & reed financial  inc. class a,WDR,,0,0,0,0.0075,5491,-10139902,-100,soldall,N/A,Q3 2007,FINANCE,13F,6/30/21,17.67,
Spdr s&p industrial etf,XLI,PUT,0,0,0,0.0009,5492,-320000,-100,soldall,No Data,Q1 2021,INDUSTRIALS,13F,6/30/21,,104.49
Fbl financial group inc. class a,FFG,,0,0,0,0.0013,5493,-767338,-100,soldall,N/A,Q4 2010,FINANCE,13F,6/30/21,64.05,
Ishares u.s. healthcare etf-ishares u.s. healthcare etf,IYH,,0,0,0,0.0004,5494,-58325,-100,soldall,No Data,Q4 2016,HEALTH CARE,13F,6/30/21,194.67,289.09
Novabay pharmaceuticals inc,NBY,,657,0,0,0,5495,0,0,,0.0014618,Q1 2017,HEALTH CARE,13F,6/30/21,3.5,0.53
Insulet corp,PODD,PRN,0,0,0,0.0002,5496,-2433000,-100,soldall,N/A,Q4 2017,HEALTH CARE,13F,6/30/21,,310.02
Alithya grp inc cl a subordinate voting,ALYA,,0,0,0,0,5497,-4744,-100,soldall,0,Q1 2017,INFORMATION TECHNOLOGY,13F,6/30/21,5.92,2.75
Insmed inc,INSM,PRN,0,0,0,0.0001,5498,-2723000,-100,soldall,N/A,Q1 2018,HEALTH CARE,13F,6/30/21,,30.15
Exfo inc,EXFO,,0,0,0,0,5499,-39932,-100,soldall,N/A,Q2 2019,INFORMATION TECHNOLOGY,13F,6/30/21,3.32,
Glu mobile inc,GLUU,,0,0,0,0.0087,5500,-23633171,-100,soldall,N/A,Q2 2011,INFORMATION TECHNOLOGY,13F,6/30/21,6.07,
Mts systems corp.,MTSC,,0,0,0,0.0057,5501,-3355328,-100,soldall,N/A,Q4 2009,INFORMATION TECHNOLOGY,13F,6/30/21,53.86,
Verint systems inc,VRNT,PRN,0,0,0,0.0001,5502,-2165000,-100,soldall,N/A,Q1 2017,INFORMATION TECHNOLOGY,13F,6/30/21,,46.6
Protective insurance class b,PTVCB,,0,0,0,0.0005,5503,-790678,-100,soldall,N/A,Q2 2011,FINANCE,13F,6/30/21,23.17,
Cantel medical corp,CMD,,0,0,0,0.0114,5504,-4861453,-100,soldall,N/A,Q4 2010,HEALTH CARE,13F,6/30/21,71.91,
Cardtronics plc,CATM,,0,0,0,0.0066,5505,-5820955,-100,soldall,N/A,Q2 2010,FINANCE,13F,6/30/21,43.03,
Ishares global materials etf,MXI,,0,0,0,0.0004,5506,-165915,-100,soldall,No Data,Q3 2020,FINANCE,13F,6/30/21,73.61,88.81
Liberty all star equty fund,USA,,1,0,0,,5507,1,,new,No Data,Q2 2021,INDUSTRIALS,13F,6/30/21,9.04,8.43
Mv oil trust,MVO,,0,0,0,0,5508,-2668,-100,soldall,0,Q1 2020,ENERGY,13F,6/30/21,3.38,8.41
Nic inc,EGOV,,0,0,0,0.0109,5509,-10903363,-100,soldall,N/A,Q4 2009,COMMUNICATIONS,13F,6/30/21,20.01,
Invesco s&p 500 quality etf-invesco s&p 500 quality etf,SPHQ,,0,0,0,0,5510,-198,-100,soldall,No Data,Q4 2015,FINANCE,13F,6/30/21,40.14,51.49
Spdr msci acwi ex-us etf,CWI,,15,0,0,0,5511,0,0,,No Data,Q2 2019,FINANCE,13F,6/30/21,24.45,29.86
Vanguard energy etf,VDE,,1,0,0,0,5512,-3,-75,reduction,No Data,Q1 2021,FINANCE,13F,6/30/21,68,81.22
Voya natural resources equity income fund,IRR,,0,0,0,0,5513,-138,-100,soldall,No Data,Q4 2020,ENERGY,13F,6/30/21,29.48,
Titan pharmaceuticals inc,TTNP,,60,0,0,0,5514,0,0,,0.0006083,Q2 2016,HEALTH CARE,13F,6/30/21,2686.28,1.72
Ulta beauty inc,ULTA,CALL,0,0,0,0.0009,5515,-97600,-100,soldall,N/A,Q1 2021,CONSUMER DISCRETIONARY,13F,6/30/21,,367.36
Wisdomtree us total dividend fund,DTD,,0,0,0,0,5516,-12,-100,soldall,No Data,Q1 2021,FINANCE,13F,6/30/21,113.04,123.86
Wisdomtree international smallcap fund,DLS,,0,0,0,0,5517,-9,-100,soldall,No Data,Q3 2019,FINANCE,13F,6/30/21,63.52,75.23
Fauquier bankshares  inc.,FBSS,,0,0,0,0,5518,-831,-100,soldall,N/A,Q1 2017,FINANCE,13F,6/30/21,18.22,
Allied healthcare products inc,AHPI,,0,0,0,0,5519,-9332,-100,soldall,0,Q2 2020,HEALTH CARE,13F,6/30/21,10.38,5.28
Protective insurance class a,PTVCA,,0,0,0,0,5520,-175,-100,soldall,N/A,Q1 2017,FINANCE,13F,6/30/21,23.4,
Nuveen va quality muni income fund,NPV,,1,0,0,0,5521,0,0,,No Data,Q4 2015,FINANCE,13F,6/30/21,13.6,15.73
Invesco s&p 500 pure value etf-invesco s&p 500 pure value etf,RPV,,6,0,0,0,5522,0,0,,No Data,Q4 2019,FINANCE,13F,6/30/21,69.27,79.21
Yunhong cti ltd,CTIB,,230,0,0,0,5523,0,0,,0.0039071,Q1 2017,MATERIALS,13F,6/30/21,5.71,1.98
Spdr(r) s&p bank etf-spdr(r) s&p bank etf,KBE,CALL,0,0,0,0.0003,5524,-172900,-100,soldall,No Data,Q1 2021,FINANCE,13F,6/30/21,,55.34
Smtc corp,SMTX,,0,0,0,0,5525,-55759,-100,soldall,N/A,Q2 2018,INFORMATION TECHNOLOGY,13F,6/30/21,3.26,
Gee group inc,JOB,,802,0,0,0,5526,0,0,,0.0007029,Q1 2017,INDUSTRIALS,13F,6/30/21,4.95,0.48
Senstar technologies ltd,SNT,,0,0,0,0,5527,-6789,-100,soldall,0,Q4 2020,INFORMATION TECHNOLOGY,13F,6/30/21,3.88,4.09
First trust capital strength etf,FTCS,,3,0,0,0,5528,-49,-94.230769,reduction,No Data,Q2 2020,FINANCE,13F,6/30/21,58.42,79.97
Spdr(r) s & p 400 mid cap value etf-spdr(r) s & p 400 mid cap value etf,MDYV,,1,0,0,0,5529,0,0,,No Data,Q4 2019,FINANCE,13F,6/30/21,65.43,69.17
Commscope holding co inc,COMM,PUT,0,0,0,0.0001,5530,-300000,-100,soldall,N/A,Q4 2018,INFORMATION TECHNOLOGY,13F,6/30/21,,10.71
Mechel pao american depositary shares adr,MTL,,0,0,0,0.0001,5531,-2001574,-100,soldall,0,Q2 2009,MATERIALS,13F,6/30/21,4.02,4.2
Fang holdings ltd,SFUN,,41,0,0,0,5532,0,0,,0.0006237,Q1 2021,REAL ESTATE,13F,6/30/21,12.5,5.82
Spdr s&p emerging asia pacific etf,GMF,,0,0,0,0,5533,-1,-100,soldall,No Data,Q1 2021,FINANCE,13F,6/30/21,131.36,126.2
Wisdomtree emerging markets small cap dividend fund,DGS,,0,0,0,0,5534,-24,-100,soldall,No Data,Q1 2021,FINANCE,13F,6/30/21,51.29,52.31
Brookfield infrastructure partners lp,BIP,,1,0,0,0,5535,0,0,,0.0000003,Q1 2021,UTILITIES AND TELECOMMUNICATIONS,13F,6/30/21,53.25,58.83
Neptune wellness solutions inc,NEPT,,330,0,0,,5536,330,,new,0.0001965,Q2 2021,HEALTH CARE,13F,6/30/21,1.17,0.51
Invesco ca amt-free muni bd port,PWZ,,6,0,0,0,5537,0,0,,No Data,Q2 2017,FINANCE,13F,6/30/21,26.84,27.68
Gulf resources inc,GURE,,3,0,0,0,5538,0,0,,0.0000287,Q1 2017,MATERIALS,13F,6/30/21,30.98,5.2
Visa inc,V,CALL,0,0,0,0.0026,5539,-423700,-100,soldall,N/A,Q1 2021,FINANCE,13F,6/30/21,,211.77
Ishares msci thailand capped etf,THD,,0,0,0,0.0001,5540,-46811,-100,soldall,No Data,Q3 2016,FINANCE,13F,6/30/21,85.83,76.62
Invesco s&p midcap 400 revenue etf,RWK,,0,0,0,0,5541,-24,-100,soldall,No Data,Q4 2019,FINANCE,13F,6/30/21,64.95,90.97
China biologic products holdings inc,CBPO,,0,0,0,0.0017,5542,-495800,-100,soldall,N/A,Q2 2015,HEALTH CARE,13F,6/30/21,101.52,
Ishares core aggressive allocation etf-ishares core aggressive allocation etf,AOA,,2,0,0,0,5543,-42,-95.454545,reduction,No Data,Q4 2015,FINANCE,13F,6/30/21,56.71,72.48
Global cord blood corp,CO,,0,0,0,0,5544,-2416,-100,soldall,0,Q1 2018,HEALTH CARE,13F,6/30/21,3.69,4.1
Ishares russell top 200 growth etf,IWY,,0,0,0,0,5545,-9,-100,soldall,No Data,Q3 2018,FINANCE,13F,6/30/21,85.42,166.44
Atlantic power corp. adr,AT,,0,0,0,0.0004,5546,-4691646,-100,soldall,N/A,Q3 2010,UTILITIES AND TELECOMMUNICATIONS,13F,6/30/21,2.58,
Pimco enhanced short maturity active exchange-traded fund-pimco enhanced short maturity active exchange-traded fund,MINT,,0,0,0,0,5547,-20,-100,soldall,No Data,Q2 2019,FINANCE,13F,6/30/21,101.96,101.79
Pimco 25+ year zero coupon u.s. treasury index exchange-traded fund-pimco 25+ year zero coupon u.s. treasury index exchange-traded fund,ZROZ,,0,0,0,0,5548,-3,-100,soldall,No Data,Q4 2015,FINANCE,13F,6/30/21,122.19,151.73
Vaneck vect egypt index etf,EGPT,,0,0,0,0,5549,-7037,-100,soldall,No Data,Q1 2017,FINANCE,13F,6/30/21,30.81,26.01
Genmark diagnostics inc,GNMK,,0,0,0,0.0042,5550,-5947917,-100,soldall,N/A,Q2 2013,HEALTH CARE,13F,6/30/21,12.4,
Corelogic inc. (first american financial),CLGX,,0,0,0,0.0145,5551,-6233208,-100,soldall,N/A,Q2 2010,FINANCE,13F,6/30/21,40.92,
Realpage inc,RP,PRN,0,0,0,0.0001,5552,-2023000,-100,soldall,N/A,Q2 2018,INFORMATION TECHNOLOGY,13F,6/30/21,,
